resvid;fecha_inicio;fecha_fin
35800;2054-07-02;2054-07-02
35801;2068-11-18;2068-11-30
35802;2062-10-05;2062-10-15
35803;2026-08-29;2026-09-10
35804;2068-10-28;2068-11-12
35805;2061-07-13;2061-07-19
35806;2080-07-15;2080-07-24
35807;2088-07-24;2088-08-10
35808;2051-05-05;2051-05-06
35809;2098-07-18;2098-07-31
35810;2037-04-01;2037-04-08
35811;2085-07-11;2085-07-30
35812;2057-12-16;2057-12-29
35813;2059-11-09;2059-11-10
35814;2096-04-18;2096-04-18
35815;2033-03-11;2033-03-14
35816;2051-03-21;2051-03-28
35817;2073-06-28;2073-07-08
35818;2048-08-23;2048-09-11
35819;2055-03-14;2055-03-16
35820;2036-10-29;2036-11-02
35821;2073-02-28;2073-03-01
35822;2077-02-18;2077-03-03
35823;2021-10-14;2021-10-25
35824;2039-01-06;2039-01-22
35825;2029-03-14;2029-03-23
35826;2058-09-04;2058-09-20
35827;2088-09-10;2088-09-28
35828;2045-07-12;2045-07-30
35829;2098-05-01;2098-05-11
35830;2078-05-09;2078-05-28
35831;2086-05-04;2086-05-11
35832;2078-05-17;2078-05-30
35833;2024-01-20;2024-01-22
35834;2025-10-18;2025-10-19
35835;2076-05-17;2076-05-29
35836;2022-12-05;2022-12-17
35837;2098-11-22;2098-11-23
35838;2020-05-30;2020-06-07
35839;2090-08-10;2090-08-17
35840;2094-03-26;2094-04-04
35841;2040-10-12;2040-10-28
35842;2077-03-02;2077-03-05
35843;2050-08-12;2050-08-19
35844;2081-07-28;2081-08-11
35845;2041-12-07;2041-12-19
35846;2031-07-24;2031-08-05
35847;2042-07-29;2042-08-10
35848;2051-10-16;2051-10-19
35849;2046-09-02;2046-09-11
35850;2085-11-19;2085-11-25
35851;2061-11-27;2061-12-04
35852;2023-11-23;2023-12-09
35853;2084-04-26;2084-05-06
35854;2063-12-07;2063-12-16
35855;2073-08-12;2073-08-21
35856;2034-04-21;2034-05-03
35857;2037-04-10;2037-04-22
35858;2047-10-14;2047-10-29
35859;2083-06-12;2083-06-26
35860;2091-06-02;2091-06-11
35861;2083-11-23;2083-12-01
35862;2062-01-28;2062-01-30
35863;2048-08-26;2048-09-14
35864;2046-06-01;2046-06-18
35865;2057-03-23;2057-04-09
35866;2071-11-24;2071-11-25
35867;2090-12-31;2091-01-06
35868;2055-02-01;2055-02-06
35869;2095-10-15;2095-11-02
35870;2082-03-18;2082-03-30
35871;2043-12-06;2043-12-25
35872;2047-06-11;2047-06-25
35873;2033-03-26;2033-04-03
35874;2099-07-02;2099-07-05
35875;2095-10-11;2095-10-28
35876;2081-02-03;2081-02-16
35877;2069-04-10;2069-04-18
35878;2071-08-08;2071-08-23
35879;2058-11-12;2058-11-29
35880;2021-12-03;2021-12-07
35881;2094-11-28;2094-12-15
35882;2077-05-26;2077-06-02
35883;2061-06-23;2061-07-04
35884;2041-07-24;2041-08-02
35885;2024-03-02;2024-03-05
35886;2093-02-21;2093-03-05
35887;2023-09-03;2023-09-05
35888;2061-11-25;2061-12-04
35889;2031-09-09;2031-09-10
35890;2076-01-03;2076-01-14
35891;2077-08-08;2077-08-10
35892;2040-01-04;2040-01-16
35893;2055-05-08;2055-05-24
35894;2043-08-29;2043-09-11
35895;2097-12-31;2098-01-04
35896;2077-12-17;2077-12-20
35897;2091-12-12;2091-12-26
35898;2040-07-23;2040-08-07
35899;2081-04-04;2081-04-04
35900;2078-10-01;2078-10-03
35901;2023-12-09;2023-12-19
35902;2075-12-04;2075-12-19
35903;2022-06-02;2022-06-07
35904;2085-05-25;2085-06-03
35905;2033-05-31;2033-05-31
35906;2094-12-22;2095-01-06
35907;2040-12-11;2040-12-18
35908;2075-01-23;2075-02-11
35909;2053-12-18;2053-12-21
35910;2074-07-24;2074-07-29
35911;2099-11-04;2099-11-21
35912;2072-10-03;2072-10-10
35913;2088-05-17;2088-05-28
35914;2095-07-30;2095-07-31
35915;2076-07-09;2076-07-26
35916;2045-01-03;2045-01-08
35917;2042-07-08;2042-07-09
35918;2052-10-17;2052-11-02
35919;2048-08-14;2048-08-24
35920;2047-01-15;2047-01-23
35921;2096-09-14;2096-09-18
35922;2078-10-09;2078-10-10
35923;2035-08-05;2035-08-17
35924;2028-10-31;2028-11-01
35925;2055-09-24;2055-10-04
35926;2088-02-20;2088-03-04
35927;2095-09-14;2095-09-21
35928;2059-10-08;2059-10-09
35929;2067-09-15;2067-09-30
35930;2081-07-04;2081-07-18
35931;2041-07-18;2041-07-23
35932;2094-07-06;2094-07-06
35933;2096-08-06;2096-08-11
35934;2047-07-15;2047-07-26
35935;2086-10-18;2086-11-06
35936;2027-02-09;2027-02-27
35937;2060-05-10;2060-05-20
35938;2041-03-07;2041-03-15
35939;2084-12-20;2085-01-02
35940;2050-09-07;2050-09-18
35941;2068-05-23;2068-05-23
35942;2041-04-21;2041-04-25
35943;2044-02-21;2044-03-08
35944;2036-07-16;2036-08-03
35945;2030-02-04;2030-02-19
35946;2067-06-28;2067-07-05
35947;2089-05-02;2089-05-06
35948;2032-10-11;2032-10-14
35949;2083-10-15;2083-10-18
35950;2077-04-12;2077-04-26
35951;2036-02-04;2036-02-20
35952;2062-07-02;2062-07-19
35953;2022-08-23;2022-09-04
35954;2051-08-09;2051-08-12
35955;2052-05-23;2052-05-27
35956;2076-04-17;2076-05-06
35957;2020-12-12;2020-12-22
35958;2097-01-31;2097-02-11
35959;2047-04-18;2047-04-19
35960;2019-06-03;2019-06-07
35961;2055-03-02;2055-03-08
35962;2019-08-17;2019-08-26
35963;2063-04-19;2063-05-05
35964;2090-08-12;2090-08-28
35965;2060-10-04;2060-10-21
35966;2082-02-13;2082-02-16
35967;2045-01-23;2045-01-30
35968;2095-07-18;2095-08-03
35969;2089-05-11;2089-05-23
35970;2046-07-03;2046-07-07
35971;2099-05-27;2099-05-30
35972;2024-12-12;2024-12-15
35973;2022-04-11;2022-04-21
35974;2021-08-18;2021-08-21
35975;2067-01-17;2067-02-04
35976;2020-01-18;2020-01-25
35977;2039-07-08;2039-07-17
35978;2019-05-21;2019-05-30
35979;2023-07-01;2023-07-04
35980;2039-04-30;2039-05-05
35981;2074-04-12;2074-04-19
35982;2052-03-30;2052-04-08
35983;2058-06-29;2058-07-07
35984;2060-05-17;2060-06-05
35985;2021-09-15;2021-09-25
35986;2036-11-28;2036-12-02
35987;2048-12-21;2048-12-26
35988;2033-09-18;2033-10-07
35989;2035-08-03;2035-08-22
35990;2044-12-09;2044-12-11
35991;2020-12-16;2020-12-26
35992;2088-08-13;2088-08-15
35993;2023-01-07;2023-01-24
35994;2044-08-04;2044-08-23
35995;2092-08-31;2092-09-11
35996;2084-06-29;2084-07-05
35997;2069-10-04;2069-10-13
35998;2038-03-09;2038-03-09
35999;2020-08-20;2020-08-26
36000;2092-04-19;2092-05-03
36001;2099-08-01;2099-08-17
36002;2076-09-19;2076-09-19
36003;2056-04-26;2056-04-28
36004;2031-11-27;2031-12-10
36005;2064-03-03;2064-03-08
36006;2086-01-07;2086-01-26
36007;2083-06-30;2083-07-11
36008;2031-11-02;2031-11-04
36009;2029-06-15;2029-06-18
36010;2038-01-21;2038-02-03
36011;2081-07-09;2081-07-12
36012;2023-12-16;2023-12-27
36013;2073-07-21;2073-08-05
36014;2033-08-02;2033-08-06
36015;2062-02-27;2062-03-16
36016;2031-03-11;2031-03-30
36017;2098-07-07;2098-07-17
36018;2041-02-13;2041-02-13
36019;2064-12-22;2065-01-04
36020;2028-06-30;2028-07-03
36021;2022-12-29;2023-01-12
36022;2071-05-17;2071-05-28
36023;2033-08-10;2033-08-20
36024;2097-01-22;2097-02-04
36025;2085-12-28;2086-01-13
36026;2075-04-08;2075-04-20
36027;2053-07-27;2053-07-29
36028;2078-02-26;2078-03-13
36029;2055-12-23;2055-12-26
36030;2084-01-16;2084-02-04
36031;2024-05-12;2024-05-12
36032;2067-12-14;2067-12-19
36033;2037-04-19;2037-04-26
36034;2030-08-09;2030-08-20
36035;2073-05-03;2073-05-17
36036;2071-12-08;2071-12-27
36037;2079-06-28;2079-06-28
36038;2071-03-01;2071-03-19
36039;2033-08-18;2033-08-22
36040;2078-11-10;2078-11-21
36041;2036-11-15;2036-11-23
36042;2069-03-31;2069-04-16
36043;2086-01-28;2086-02-10
36044;2087-03-19;2087-04-03
36045;2082-11-13;2082-11-17
36046;2085-03-13;2085-03-25
36047;2050-06-14;2050-06-15
36048;2041-10-28;2041-11-09
36049;2045-04-16;2045-04-22
36050;2066-10-13;2066-10-21
36051;2034-10-07;2034-10-14
36052;2080-02-10;2080-02-23
36053;2045-09-05;2045-09-24
36054;2080-03-15;2080-03-28
36055;2093-02-27;2093-03-13
36056;2041-01-21;2041-01-31
36057;2081-06-10;2081-06-20
36058;2056-04-16;2056-04-23
36059;2096-05-04;2096-05-06
36060;2044-08-24;2044-08-27
36061;2086-03-24;2086-04-04
36062;2049-10-02;2049-10-20
36063;2045-07-03;2045-07-17
36064;2076-12-09;2076-12-16
36065;2059-01-27;2059-02-10
36066;2096-02-16;2096-02-26
36067;2099-12-22;2099-12-28
36068;2024-08-12;2024-08-19
36069;2042-06-04;2042-06-11
36070;2094-09-16;2094-09-28
36071;2026-01-21;2026-02-03
36072;2068-02-09;2068-02-09
36073;2074-12-30;2075-01-11
36074;2029-02-06;2029-02-10
36075;2052-12-29;2053-01-16
36076;2080-11-15;2080-11-22
36077;2022-06-24;2022-07-05
36078;2055-06-12;2055-06-28
36079;2058-08-09;2058-08-18
36080;2056-03-02;2056-03-10
36081;2038-05-02;2038-05-21
36082;2065-02-28;2065-03-08
36083;2035-06-04;2035-06-15
36084;2033-03-04;2033-03-09
36085;2032-09-19;2032-09-28
36086;2020-05-20;2020-06-05
36087;2044-10-18;2044-10-22
36088;2084-05-18;2084-05-25
36089;2093-06-26;2093-06-29
36090;2037-04-08;2037-04-20
36091;2030-02-26;2030-03-17
36092;2038-12-23;2039-01-10
36093;2025-10-01;2025-10-03
36094;2074-11-26;2074-12-14
36095;2029-04-30;2029-05-13
36096;2064-01-11;2064-01-11
36097;2082-11-27;2082-12-04
36098;2023-01-22;2023-01-29
36099;2096-04-17;2096-05-06
36100;2093-04-29;2093-05-05
36101;2081-04-01;2081-04-16
36102;2062-08-28;2062-08-31
36103;2059-04-25;2059-05-06
36104;2031-12-08;2031-12-16
36105;2047-03-10;2047-03-20
36106;2093-02-23;2093-03-12
36107;2078-09-22;2078-10-10
36108;2066-07-20;2066-08-08
36109;2061-11-07;2061-11-15
36110;2090-11-29;2090-12-12
36111;2098-10-17;2098-10-24
36112;2027-07-06;2027-07-08
36113;2085-12-05;2085-12-22
36114;2049-04-01;2049-04-15
36115;2069-02-09;2069-02-23
36116;2098-03-17;2098-03-18
36117;2033-06-09;2033-06-16
36118;2089-04-04;2089-04-22
36119;2095-08-19;2095-09-02
36120;2035-02-17;2035-02-21
36121;2020-03-02;2020-03-13
36122;2026-10-10;2026-10-21
36123;2028-08-23;2028-08-24
36124;2088-03-20;2088-04-02
36125;2023-10-11;2023-10-15
36126;2092-11-14;2092-12-02
36127;2025-05-29;2025-06-06
36128;2026-11-14;2026-11-15
36129;2093-03-14;2093-03-26
36130;2092-12-23;2092-12-24
36131;2095-10-01;2095-10-02
36132;2091-02-10;2091-02-18
36133;2073-05-15;2073-05-21
36134;2080-12-30;2081-01-09
36135;2073-12-12;2073-12-29
36136;2035-01-20;2035-01-26
36137;2098-03-09;2098-03-21
36138;2049-06-09;2049-06-12
36139;2051-07-18;2051-07-18
36140;2053-04-01;2053-04-11
36141;2068-06-22;2068-07-06
36142;2024-06-07;2024-06-19
36143;2086-02-21;2086-02-25
36144;2036-04-15;2036-04-16
36145;2034-04-28;2034-05-13
36146;2082-03-27;2082-04-01
36147;2092-05-29;2092-05-31
36148;2090-03-22;2090-03-24
36149;2068-04-30;2068-05-19
36150;2088-12-12;2088-12-17
36151;2039-07-10;2039-07-22
36152;2049-06-08;2049-06-26
36153;2045-10-11;2045-10-18
36154;2024-03-15;2024-03-31
36155;2089-02-25;2089-03-13
36156;2068-01-16;2068-01-27
36157;2039-06-05;2039-06-19
36158;2058-02-27;2058-03-14
36159;2063-11-04;2063-11-18
36160;2097-10-10;2097-10-22
36161;2024-12-21;2025-01-03
36162;2089-03-11;2089-03-24
36163;2040-10-09;2040-10-26
36164;2083-12-17;2083-12-23
36165;2043-10-21;2043-10-24
36166;2086-05-08;2086-05-19
36167;2069-11-12;2069-11-17
36168;2099-10-23;2099-10-26
36169;2097-05-02;2097-05-18
36170;2044-08-24;2044-09-10
36171;2027-12-09;2027-12-14
36172;2054-02-04;2054-02-08
36173;2069-06-29;2069-07-16
36174;2074-08-08;2074-08-10
36175;2088-01-26;2088-02-12
36176;2093-05-23;2093-06-03
36177;2084-10-14;2084-10-22
36178;2067-01-23;2067-01-25
36179;2058-06-22;2058-07-05
36180;2029-06-27;2029-06-30
36181;2092-11-19;2092-12-01
36182;2076-09-07;2076-09-09
36183;2068-01-12;2068-01-28
36184;2083-04-24;2083-05-09
36185;2086-10-05;2086-10-17
36186;2020-05-07;2020-05-26
36187;2021-02-11;2021-02-23
36188;2020-08-10;2020-08-13
36189;2020-11-03;2020-11-15
36190;2056-01-20;2056-02-03
36191;2022-12-25;2023-01-10
36192;2020-05-04;2020-05-04
36193;2073-04-29;2073-05-12
36194;2025-06-08;2025-06-12
36195;2054-02-20;2054-02-20
36196;2084-05-12;2084-05-31
36197;2075-07-24;2075-07-25
36198;2045-07-06;2045-07-20
36199;2059-02-13;2059-02-13
36200;2080-11-19;2080-11-21
36201;2025-06-11;2025-06-17
36202;2069-11-05;2069-11-19
36203;2086-07-29;2086-08-17
36204;2025-05-03;2025-05-03
36205;2062-08-23;2062-09-04
36206;2042-08-23;2042-09-09
36207;2077-08-08;2077-08-23
36208;2079-08-18;2079-09-05
36209;2054-05-07;2054-05-21
36210;2082-09-04;2082-09-17
36211;2042-03-31;2042-04-19
36212;2058-01-04;2058-01-10
36213;2093-01-23;2093-01-25
36214;2051-06-23;2051-07-04
36215;2063-01-10;2063-01-11
36216;2029-09-05;2029-09-14
36217;2068-01-02;2068-01-14
36218;2048-11-26;2048-12-12
36219;2041-08-30;2041-09-04
36220;2088-08-03;2088-08-06
36221;2072-04-10;2072-04-24
36222;2077-01-06;2077-01-06
36223;2045-01-16;2045-01-19
36224;2054-10-21;2054-11-09
36225;2098-08-21;2098-08-24
36226;2021-12-02;2021-12-13
36227;2054-02-27;2054-03-13
36228;2090-02-19;2090-03-05
36229;2079-08-10;2079-08-13
36230;2040-06-04;2040-06-09
36231;2022-07-12;2022-07-17
36232;2075-10-23;2075-11-10
36233;2025-01-15;2025-01-17
36234;2065-07-16;2065-07-18
36235;2084-08-05;2084-08-16
36236;2027-05-13;2027-05-27
36237;2069-09-08;2069-09-24
36238;2084-10-16;2084-10-22
36239;2056-11-11;2056-11-12
36240;2078-05-22;2078-05-24
36241;2035-06-26;2035-07-03
36242;2053-01-14;2053-01-29
36243;2032-08-14;2032-08-20
36244;2079-04-30;2079-05-11
36245;2038-09-23;2038-10-12
36246;2077-11-26;2077-12-01
36247;2045-08-23;2045-09-05
36248;2090-11-20;2090-11-24
36249;2046-11-17;2046-11-25
36250;2090-10-01;2090-10-04
36251;2036-12-14;2036-12-18
36252;2091-01-03;2091-01-15
36253;2059-08-01;2059-08-19
36254;2030-11-23;2030-12-07
36255;2090-11-30;2090-12-16
36256;2098-06-17;2098-06-29
36257;2077-06-28;2077-07-04
36258;2033-03-26;2033-04-13
36259;2091-05-26;2091-06-07
36260;2045-06-02;2045-06-12
36261;2055-07-26;2055-07-28
36262;2020-09-18;2020-09-26
36263;2025-06-16;2025-07-03
36264;2031-10-06;2031-10-15
36265;2026-03-11;2026-03-24
36266;2079-12-17;2079-12-20
36267;2022-01-29;2022-01-30
36268;2058-03-03;2058-03-08
36269;2057-07-25;2057-08-10
36270;2035-06-12;2035-06-22
36271;2099-12-21;2100-01-09
36272;2091-01-16;2091-01-30
36273;2059-10-06;2059-10-08
36274;2078-06-07;2078-06-08
36275;2053-07-02;2053-07-10
36276;2045-09-18;2045-09-23
36277;2043-05-21;2043-06-07
36278;2053-11-05;2053-11-22
36279;2043-01-07;2043-01-13
36280;2042-11-29;2042-12-17
36281;2072-06-21;2072-07-05
36282;2031-07-20;2031-08-08
36283;2073-09-23;2073-10-02
36284;2045-01-28;2045-02-10
36285;2067-12-13;2067-12-31
36286;2050-07-25;2050-07-29
36287;2068-09-16;2068-09-23
36288;2065-03-11;2065-03-26
36289;2077-10-26;2077-11-05
36290;2065-12-06;2065-12-19
36291;2080-09-16;2080-09-21
36292;2042-02-21;2042-02-21
36293;2063-01-29;2063-02-08
36294;2024-12-08;2024-12-22
36295;2071-04-28;2071-05-16
36296;2024-09-24;2024-10-08
36297;2075-09-05;2075-09-16
36298;2064-05-18;2064-05-18
36299;2033-11-10;2033-11-24
36300;2037-01-05;2037-01-20
36301;2059-01-31;2059-02-15
36302;2068-11-24;2068-12-04
36303;2076-05-03;2076-05-13
36304;2092-06-28;2092-07-11
36305;2024-03-04;2024-03-18
36306;2046-10-11;2046-10-25
36307;2031-01-15;2031-01-17
36308;2091-08-18;2091-09-01
36309;2064-07-12;2064-07-18
36310;2023-11-24;2023-11-30
36311;2027-04-15;2027-04-22
36312;2044-05-15;2044-05-22
36313;2062-04-24;2062-04-25
36314;2084-08-21;2084-09-01
36315;2094-10-18;2094-11-04
36316;2021-05-29;2021-06-01
36317;2048-12-11;2048-12-12
36318;2032-03-31;2032-04-08
36319;2026-07-05;2026-07-19
36320;2084-03-10;2084-03-14
36321;2025-06-30;2025-07-17
36322;2039-09-17;2039-09-27
36323;2031-10-11;2031-10-23
36324;2044-05-15;2044-05-15
36325;2061-07-05;2061-07-22
36326;2065-02-27;2065-03-11
36327;2067-11-08;2067-11-22
36328;2033-08-24;2033-09-12
36329;2048-04-25;2048-05-08
36330;2021-01-11;2021-01-30
36331;2022-01-23;2022-02-11
36332;2053-10-16;2053-11-03
36333;2086-07-20;2086-08-07
36334;2030-06-27;2030-07-10
36335;2078-11-05;2078-11-13
36336;2077-04-20;2077-04-26
36337;2055-10-25;2055-11-09
36338;2052-07-12;2052-07-26
36339;2029-05-16;2029-05-19
36340;2042-12-03;2042-12-14
36341;2030-07-19;2030-07-21
36342;2045-04-14;2045-04-23
36343;2096-09-15;2096-10-01
36344;2076-12-09;2076-12-25
36345;2062-07-08;2062-07-10
36346;2042-11-17;2042-11-25
36347;2091-04-18;2091-05-03
36348;2037-04-10;2037-04-28
36349;2064-06-04;2064-06-08
36350;2049-12-31;2050-01-04
36351;2030-10-24;2030-11-02
36352;2030-09-29;2030-10-05
36353;2085-11-30;2085-12-19
36354;2046-09-03;2046-09-05
36355;2046-07-20;2046-07-23
36356;2047-06-17;2047-06-18
36357;2059-11-06;2059-11-23
36358;2041-04-30;2041-05-14
36359;2044-03-24;2044-03-31
36360;2031-01-07;2031-01-08
36361;2019-06-19;2019-06-23
36362;2053-09-07;2053-09-15
36363;2034-01-04;2034-01-06
36364;2066-12-04;2066-12-17
36365;2087-08-24;2087-09-04
36366;2096-08-20;2096-08-21
36367;2038-03-31;2038-04-05
36368;2062-03-20;2062-03-21
36369;2049-02-07;2049-02-08
36370;2027-04-24;2027-05-11
36371;2054-04-22;2054-04-28
36372;2091-12-02;2091-12-07
36373;2073-10-04;2073-10-13
36374;2085-10-16;2085-10-27
36375;2088-10-02;2088-10-19
36376;2076-08-11;2076-08-25
36377;2059-06-13;2059-06-17
36378;2038-06-22;2038-06-23
36379;2079-10-24;2079-11-05
36380;2041-09-25;2041-10-12
36381;2021-07-25;2021-08-09
36382;2035-03-05;2035-03-21
36383;2062-12-04;2062-12-15
36384;2088-05-13;2088-05-27
36385;2025-04-12;2025-04-16
36386;2020-02-16;2020-02-20
36387;2029-05-12;2029-05-23
36388;2050-12-20;2050-12-28
36389;2047-03-31;2047-04-06
36390;2043-12-29;2044-01-02
36391;2065-08-08;2065-08-26
36392;2042-09-09;2042-09-27
36393;2082-05-06;2082-05-14
36394;2062-03-19;2062-03-27
36395;2047-01-28;2047-02-13
36396;2050-01-26;2050-02-03
36397;2027-12-14;2027-12-24
36398;2075-11-03;2075-11-04
36399;2066-08-12;2066-08-12
36400;2097-08-11;2097-08-23
36401;2094-04-29;2094-05-11
36402;2021-06-13;2021-06-19
36403;2090-12-04;2090-12-22
36404;2096-12-26;2096-12-29
36405;2024-05-09;2024-05-24
36406;2065-09-22;2065-09-25
36407;2090-09-28;2090-10-09
36408;2099-11-11;2099-11-26
36409;2024-04-26;2024-05-15
36410;2050-07-08;2050-07-19
36411;2099-10-05;2099-10-17
36412;2059-12-01;2059-12-08
36413;2097-09-07;2097-09-24
36414;2027-10-12;2027-10-27
36415;2067-11-02;2067-11-06
36416;2030-11-04;2030-11-04
36417;2061-02-12;2061-02-12
36418;2075-11-24;2075-12-08
36419;2070-01-22;2070-01-31
36420;2071-12-10;2071-12-23
36421;2060-07-27;2060-08-08
36422;2035-02-07;2035-02-22
36423;2054-04-17;2054-05-01
36424;2056-07-18;2056-08-03
36425;2051-09-07;2051-09-14
36426;2092-06-24;2092-07-05
36427;2033-01-06;2033-01-24
36428;2038-10-31;2038-11-13
36429;2085-04-24;2085-04-24
36430;2057-12-29;2058-01-09
36431;2026-01-22;2026-01-23
36432;2073-03-05;2073-03-17
36433;2032-06-27;2032-07-16
36434;2073-04-29;2073-05-18
36435;2068-11-18;2068-11-19
36436;2054-05-04;2054-05-13
36437;2037-11-07;2037-11-19
36438;2082-05-27;2082-05-29
36439;2094-03-10;2094-03-29
36440;2077-09-01;2077-09-11
36441;2031-07-01;2031-07-11
36442;2044-09-21;2044-09-28
36443;2099-11-20;2099-12-07
36444;2047-01-31;2047-02-09
36445;2070-11-19;2070-12-02
36446;2067-09-13;2067-09-28
36447;2040-11-19;2040-12-05
36448;2092-10-29;2092-11-01
36449;2098-04-01;2098-04-01
36450;2058-10-08;2058-10-12
36451;2026-11-07;2026-11-19
36452;2071-08-16;2071-08-23
36453;2040-12-29;2041-01-10
36454;2055-10-24;2055-11-03
36455;2029-04-08;2029-04-14
36456;2094-07-07;2094-07-13
36457;2049-09-23;2049-10-05
36458;2093-09-17;2093-09-22
36459;2038-03-02;2038-03-18
36460;2097-01-12;2097-01-16
36461;2042-02-25;2042-03-08
36462;2021-06-13;2021-06-23
36463;2067-05-03;2067-05-13
36464;2064-11-02;2064-11-13
36465;2034-06-14;2034-06-28
36466;2097-08-03;2097-08-10
36467;2043-02-16;2043-02-18
36468;2052-04-17;2052-05-05
36469;2089-08-08;2089-08-11
36470;2020-12-28;2021-01-02
36471;2081-05-27;2081-06-08
36472;2059-02-22;2059-03-08
36473;2063-11-16;2063-11-25
36474;2064-11-29;2064-12-11
36475;2053-03-02;2053-03-07
36476;2030-02-28;2030-03-04
36477;2089-04-21;2089-05-06
36478;2087-07-01;2087-07-17
36479;2082-04-11;2082-04-29
36480;2045-07-14;2045-07-23
36481;2056-12-23;2056-12-26
36482;2090-11-14;2090-11-21
36483;2035-01-21;2035-02-06
36484;2098-06-27;2098-07-13
36485;2070-08-10;2070-08-27
36486;2024-03-06;2024-03-12
36487;2048-12-08;2048-12-21
36488;2078-12-28;2079-01-16
36489;2083-03-24;2083-03-24
36490;2097-03-26;2097-03-28
36491;2089-11-01;2089-11-07
36492;2032-10-28;2032-11-12
36493;2049-08-14;2049-08-18
36494;2069-05-29;2069-06-08
36495;2076-09-07;2076-09-26
36496;2036-09-19;2036-09-25
36497;2045-01-31;2045-02-19
36498;2048-02-06;2048-02-22
36499;2073-06-15;2073-06-21
36500;2038-07-06;2038-07-24
36501;2065-05-07;2065-05-22
36502;2069-04-16;2069-05-03
36503;2080-09-12;2080-09-20
36504;2061-11-18;2061-11-28
36505;2054-09-23;2054-09-23
36506;2091-09-09;2091-09-10
36507;2033-11-13;2033-11-21
36508;2055-12-06;2055-12-11
36509;2052-11-01;2052-11-03
36510;2062-10-15;2062-10-30
36511;2047-05-21;2047-06-03
36512;2042-11-13;2042-11-14
36513;2041-10-14;2041-10-26
36514;2036-02-10;2036-02-25
36515;2040-11-19;2040-11-28
36516;2030-06-07;2030-06-10
36517;2041-10-21;2041-11-09
36518;2071-04-12;2071-04-15
36519;2055-04-07;2055-04-21
36520;2096-03-20;2096-03-29
36521;2057-04-27;2057-04-27
36522;2076-05-01;2076-05-02
36523;2058-11-01;2058-11-15
36524;2052-03-03;2052-03-07
36525;2064-05-22;2064-06-01
36526;2085-10-10;2085-10-22
36527;2063-09-02;2063-09-06
36528;2065-07-29;2065-08-06
36529;2086-05-07;2086-05-18
36530;2035-11-24;2035-12-08
36531;2031-09-13;2031-09-13
36532;2059-08-01;2059-08-08
36533;2069-05-02;2069-05-17
36534;2044-04-18;2044-05-05
36535;2034-01-18;2034-01-29
36536;2041-07-02;2041-07-05
36537;2065-10-19;2065-11-07
36538;2062-02-22;2062-02-25
36539;2061-02-08;2061-02-09
36540;2048-12-30;2049-01-06
36541;2048-05-09;2048-05-17
36542;2088-10-31;2088-11-09
36543;2053-06-22;2053-07-05
36544;2038-01-04;2038-01-18
36545;2026-08-29;2026-08-29
36546;2045-12-07;2045-12-17
36547;2069-05-26;2069-05-28
36548;2046-01-01;2046-01-02
36549;2025-10-11;2025-10-17
36550;2061-06-18;2061-07-07
36551;2020-11-19;2020-11-30
36552;2036-02-02;2036-02-19
36553;2064-04-07;2064-04-21
36554;2097-12-10;2097-12-25
36555;2045-01-29;2045-02-13
36556;2088-04-21;2088-05-02
36557;2056-05-26;2056-06-05
36558;2037-04-03;2037-04-13
36559;2052-01-30;2052-02-07
36560;2045-12-25;2046-01-01
36561;2061-02-19;2061-03-06
36562;2050-06-27;2050-07-09
36563;2060-01-05;2060-01-10
36564;2081-10-19;2081-10-31
36565;2034-03-26;2034-04-14
36566;2071-12-03;2071-12-12
36567;2037-07-22;2037-07-25
36568;2037-10-12;2037-10-25
36569;2091-04-26;2091-04-29
36570;2098-03-23;2098-03-23
36571;2075-10-31;2075-11-13
36572;2084-01-25;2084-02-09
36573;2055-03-28;2055-03-31
36574;2081-12-29;2082-01-14
36575;2076-04-23;2076-04-30
36576;2033-09-09;2033-09-11
36577;2048-03-02;2048-03-09
36578;2030-03-24;2030-03-26
36579;2043-07-01;2043-07-04
36580;2090-03-22;2090-03-24
36581;2077-09-16;2077-09-27
36582;2035-11-01;2035-11-01
36583;2076-04-30;2076-05-13
36584;2061-03-24;2061-03-31
36585;2022-08-21;2022-09-02
