resvid;uid
27180;20
27181;19
27182;100
27183;159
27184;63
27185;211
27186;237
27187;223
27188;310
27189;416
27190;404
27191;339
27192;24
27193;290
27194;46
27195;157
27196;272
27197;177
27198;380
27199;92
27200;229
27201;407
27202;222
27203;403
27204;200
27205;385
27206;146
27207;169
27208;254
27209;274
27210;209
27211;352
27212;86
27213;363
27214;50
27215;36
27216;366
27217;388
27218;399
27219;61
27220;23
27221;320
27222;110
27223;137
27224;206
27225;80
27226;276
27227;17
27228;320
27229;91
27230;206
27231;258
27232;184
27233;15
27234;206
27235;62
27236;29
27237;38
27238;314
27239;362
27240;362
27241;290
27242;34
27243;376
27244;109
27245;41
27246;341
27247;418
27248;143
27249;412
27250;191
27251;58
27252;194
27253;113
27254;421
27255;338
27256;85
27257;96
27258;24
27259;21
27260;110
27261;188
27262;3
27263;345
27264;122
27265;311
27266;178
27267;250
27268;246
27269;103
27270;226
27271;310
27272;114
27273;113
27274;414
27275;366
27276;208
27277;28
27278;312
27279;379
27280;349
27281;373
27282;210
27283;261
27284;358
27285;327
27286;246
27287;417
27288;324
27289;368
27290;223
27291;115
27292;263
27293;291
27294;317
27295;337
27296;410
27297;143
27298;334
27299;70
27300;266
27301;410
27302;283
27303;345
27304;423
27305;14
27306;414
27307;423
27308;209
27309;164
27310;327
27311;357
27312;56
27313;334
27314;281
27315;73
27316;264
27317;419
27318;228
27319;350
27320;376
27321;0
27322;7
27323;352
27324;180
27325;233
27326;73
27327;83
27328;409
27329;159
27330;0
27331;172
27332;314
27333;280
27334;85
27335;435
27336;92
27337;198
27338;343
27339;24
27340;276
27341;191
27342;0
27343;275
27344;388
27345;270
27346;81
27347;330
27348;422
27349;146
27350;81
27351;119
27352;338
27353;258
27354;23
27355;102
27356;332
27357;99
27358;71
27359;416
27360;428
27361;19
27362;4
27363;88
27364;430
27365;140
27366;147
27367;256
27368;418
27369;177
27370;188
27371;74
27372;7
27373;391
27374;52
27375;87
27376;357
27377;133
27378;393
27379;393
27380;301
27381;277
27382;103
27383;270
27384;194
27385;351
27386;61
27387;54
27388;330
27389;354
27390;98
27391;252
27392;153
27393;116
27394;136
27395;421
27396;130
27397;180
27398;228
27399;18
27400;203
27401;226
27402;422
27403;215
27404;130
27405;286
27406;250
27407;438
27408;44
27409;278
27410;293
27411;364
27412;214
27413;254
27414;99
27415;352
27416;268
27417;82
27418;332
27419;264
27420;47
27421;140
27422;129
27423;319
27424;396
27425;318
27426;34
27427;446
27428;301
27429;268
27430;423
27431;22
27432;1
27433;405
27434;201
27435;107
27436;45
27437;216
27438;381
27439;66
27440;177
27441;90
27442;157
27443;217
27444;233
27445;142
27446;49
27447;134
27448;34
27449;23
27450;183
27451;199
27452;131
27453;212
27454;278
27455;70
27456;122
27457;205
27458;184
27459;327
27460;308
27461;28
27462;335
27463;188
27464;265
27465;433
27466;62
27467;214
27468;432
27469;181
27470;110
27471;124
27472;60
27473;142
27474;82
27475;333
27476;201
27477;91
27478;122
27479;97
27480;116
27481;382
27482;158
27483;21
27484;305
27485;176
27486;242
27487;17
27488;429
27489;329
27490;1
27491;65
27492;283
27493;81
27494;402
27495;85
27496;252
27497;104
27498;322
27499;335
27500;383
27501;392
27502;78
27503;336
27504;310
27505;82
27506;249
27507;350
27508;124
27509;75
27510;315
27511;367
27512;373
27513;55
27514;198
27515;388
27516;417
27517;396
27518;14
27519;57
27520;264
27521;12
27522;110
27523;294
27524;23
27525;116
27526;19
27527;4
27528;101
27529;350
27530;309
27531;360
27532;22
27533;394
27534;124
27535;131
27536;19
27537;341
27538;324
27539;34
27540;448
27541;79
27542;218
27543;179
27544;399
27545;171
27546;402
27547;411
27548;370
27549;221
27550;146
27551;178
27552;182
27553;166
27554;322
27555;341
27556;375
27557;186
27558;91
27559;71
27560;401
27561;409
27562;430
27563;425
27564;245
27565;192
27566;203
27567;175
27568;41
27569;123
27570;322
27571;322
27572;225
27573;439
27574;210
27575;87
27576;234
27577;321
27578;202
27579;251
27580;160
27581;436
27582;293
27583;247
27584;243
27585;204
27586;31
27587;117
27588;85
27589;14
27590;166
27591;206
27592;301
27593;290
27594;388
27595;119
27596;120
27597;259
27598;161
27599;24
27600;170
27601;29
27602;43
27603;178
27604;155
27605;234
27606;213
27607;332
27608;325
27609;219
27610;101
27611;113
27612;367
27613;300
27614;128
27615;303
27616;6
27617;5
27618;418
27619;259
27620;390
27621;311
27622;214
27623;282
27624;381
27625;307
27626;95
27627;303
27628;362
27629;354
27630;32
27631;119
27632;125
27633;388
27634;71
27635;84
27636;160
27637;256
27638;229
27639;9
27640;402
27641;326
27642;339
27643;128
27644;198
27645;334
27646;102
27647;382
27648;202
27649;196
27650;370
27651;193
27652;300
27653;365
27654;263
27655;4
27656;87
27657;345
27658;253
27659;359
27660;6
27661;33
27662;139
27663;103
27664;87
27665;158
27666;302
27667;424
27668;286
27669;346
27670;137
27671;50
27672;352
27673;225
27674;195
27675;440
27676;345
27677;367
27678;80
27679;199
27680;363
27681;294
27682;156
27683;392
27684;368
27685;166
27686;254
27687;13
27688;395
27689;154
27690;77
27691;55
27692;309
27693;426
27694;95
27695;334
27696;370
27697;71
27698;34
27699;148
27700;296
27701;56
27702;10
27703;257
27704;282
27705;237
27706;202
27707;309
27708;168
27709;373
27710;212
27711;436
27712;70
27713;431
27714;447
27715;315
27716;265
27717;165
27718;377
27719;207
27720;172
27721;211
27722;61
27723;302
27724;15
27725;67
27726;392
27727;191
27728;275
27729;329
27730;232
27731;346
27732;2
27733;105
27734;39
27735;163
27736;128
27737;258
27738;37
27739;316
27740;409
27741;268
27742;281
27743;406
27744;43
27745;32
27746;163
27747;121
27748;362
27749;277
27750;289
27751;162
27752;86
27753;162
27754;283
27755;434
27756;77
27757;398
27758;182
27759;333
27760;328
27761;406
27762;140
27763;316
27764;84
27765;172
27766;272
27767;427
27768;246
27769;81
27770;283
27771;145
27772;69
27773;417
27774;213
27775;131
27776;75
27777;102
27778;359
27779;317
27780;72
27781;180
27782;223
27783;360
27784;304
27785;223
27786;168
27787;92
27788;320
27789;302
27790;409
27791;78
27792;212
27793;305
27794;249
27795;335
27796;113
27797;259
27798;313
27799;102
27800;96
27801;170
27802;187
27803;202
27804;224
27805;155
27806;418
27807;12
27808;75
27809;267
27810;404
27811;272
27812;172
27813;369
27814;15
27815;307
27816;263
27817;271
27818;437
27819;149
27820;197
27821;240
27822;53
27823;149
27824;433
27825;113
27826;366
27827;12
27828;324
27829;406
27830;447
27831;369
27832;210
27833;86
27834;118
27835;335
27836;347
27837;424
27838;144
27839;160
27840;189
27841;362
27842;218
27843;182
27844;368
27845;266
27846;23
27847;435
27848;240
27849;71
27850;352
27851;210
27852;305
27853;179
27854;81
27855;417
27856;254
27857;209
27858;149
27859;410
27860;259
27861;26
27862;428
27863;298
27864;341
27865;344
27866;23
27867;419
27868;377
27869;436
27870;413
27871;101
27872;242
27873;32
27874;369
27875;248
27876;121
27877;72
27878;263
27879;333
27880;98
27881;68
27882;434
27883;326
27884;424
27885;350
27886;440
27887;24
27888;112
27889;279
27890;279
27891;195
27892;237
27893;225
27894;353
27895;330
27896;342
27897;325
27898;440
27899;16
27900;336
27901;273
27902;223
27903;198
27904;280
27905;248
27906;273
27907;363
27908;151
27909;383
27910;206
27911;19
27912;201
27913;138
27914;88
27915;436
27916;398
27917;134
27918;180
27919;397
27920;388
27921;290
27922;412
27923;212
27924;298
27925;222
27926;366
27927;199
27928;400
27929;317
27930;205
27931;94
27932;259
27933;266
27934;0
27935;317
27936;137
27937;290
27938;118
27939;281
27940;177
27941;397
27942;274
27943;2
27944;156
27945;431
27946;292
27947;379
27948;11
27949;10
27950;153
27951;9
27952;305
27953;282
27954;76
27955;16
27956;390
27957;34
27958;106
27959;58
27960;266
27961;145
27962;0
27963;33
27964;206
27965;103
27966;167
27967;47
27968;310
27969;428
27970;319
27971;202
27972;181
27973;301
27974;322
27975;389
27976;99
27977;21
27978;403
27979;37
27980;276
27981;22
27982;396
27983;173
27984;296
27985;373
27986;10
27987;48
27988;221
27989;56
27990;212
27991;277
27992;417
27993;349
27994;396
27995;369
27996;324
27997;19
27998;303
27999;295
28000;245
28001;179
28002;235
28003;159
28004;401
28005;238
28006;281
28007;310
28008;346
28009;259
28010;85
28011;293
28012;447
28013;191
28014;384
28015;59
28016;273
28017;266
28018;345
28019;59
28020;192
28021;369
28022;311
28023;321
28024;316
28025;4
28026;299
28027;115
28028;179
28029;329
28030;191
28031;102
28032;150
28033;56
28034;449
28035;138
28036;203
28037;236
28038;383
28039;52
28040;36
28041;294
28042;442
28043;214
28044;130
28045;89
28046;434
28047;227
28048;62
28049;91
28050;425
28051;156
28052;255
28053;374
28054;95
28055;405
28056;176
28057;357
28058;60
28059;39
28060;89
28061;379
28062;435
28063;278
28064;359
28065;442
28066;40
28067;191
28068;25
28069;310
28070;137
28071;240
28072;89
28073;230
28074;419
28075;226
28076;215
28077;307
28078;390
28079;360
28080;204
28081;347
28082;283
28083;444
28084;179
28085;95
28086;322
28087;13
28088;145
28089;141
28090;131
28091;358
28092;369
28093;302
28094;171
28095;101
28096;122
28097;349
28098;139
28099;425
28100;443
28101;141
28102;189
28103;281
28104;49
28105;350
28106;327
28107;155
28108;21
28109;215
28110;139
28111;49
28112;433
28113;56
28114;25
28115;267
28116;426
28117;365
28118;233
28119;397
28120;165
28121;30
28122;447
28123;242
28124;388
28125;59
28126;43
28127;214
28128;271
28129;353
28130;254
28131;287
28132;252
28133;265
28134;175
28135;336
28136;445
28137;193
28138;256
28139;242
28140;436
28141;296
28142;417
28143;403
28144;350
28145;409
28146;168
28147;177
28148;30
28149;109
28150;299
28151;172
28152;212
28153;157
28154;369
28155;214
28156;151
28157;170
28158;382
28159;299
28160;419
28161;422
28162;286
28163;393
28164;308
28165;265
28166;210
28167;371
28168;263
28169;294
28170;308
28171;402
28172;410
28173;376
28174;96
28175;345
28176;385
28177;224
28178;228
28179;79
28180;189
28181;287
28182;222
28183;377
28184;215
28185;355
28186;448
28187;211
28188;374
28189;150
28190;125
28191;437
28192;375
28193;191
28194;344
28195;29
28196;125
28197;121
28198;438
28199;314
28200;56
28201;33
28202;156
28203;323
28204;161
28205;349
28206;279
28207;0
28208;383
28209;331
28210;220
28211;349
28212;171
28213;132
28214;418
28215;25
28216;389
28217;236
28218;160
28219;70
28220;334
28221;66
28222;394
28223;140
28224;449
28225;384
28226;376
28227;38
28228;325
28229;22
28230;194
28231;343
28232;104
28233;151
28234;199
28235;338
28236;279
28237;41
28238;404
28239;314
28240;260
28241;203
28242;203
28243;275
28244;73
28245;87
28246;276
28247;336
28248;200
28249;96
28250;331
28251;283
28252;5
28253;170
28254;380
28255;56
28256;132
28257;297
28258;5
28259;187
28260;203
28261;203
28262;110
28263;298
28264;90
28265;3
28266;318
28267;122
28268;298
28269;21
28270;304
28271;194
28272;170
28273;193
28274;280
28275;392
28276;270
28277;179
28278;426
28279;362
28280;197
28281;367
28282;142
28283;298
28284;290
28285;55
28286;226
28287;430
28288;285
28289;275
28290;187
28291;193
28292;179
28293;5
28294;398
28295;102
28296;52
28297;315
28298;402
28299;365
28300;438
28301;140
28302;398
28303;331
28304;103
28305;252
28306;381
28307;46
28308;446
28309;41
28310;155
28311;165
28312;331
28313;84
28314;188
28315;124
28316;278
28317;37
28318;148
28319;182
28320;266
28321;233
28322;191
28323;336
28324;309
28325;418
28326;0
28327;349
28328;0
28329;163
28330;54
28331;402
28332;298
28333;202
28334;354
28335;229
28336;150
28337;392
28338;76
28339;302
28340;15
28341;416
28342;222
28343;83
28344;34
28345;370
28346;413
28347;335
28348;338
28349;291
28350;101
28351;19
28352;416
28353;56
28354;118
28355;367
28356;210
28357;163
28358;205
28359;364
28360;390
28361;47
28362;67
28363;61
28364;352
28365;84
28366;187
28367;342
28368;237
28369;211
28370;217
28371;360
28372;226
28373;286
28374;410
28375;82
28376;346
28377;417
28378;371
28379;224
28380;26
28381;217
28382;140
28383;355
28384;326
28385;356
28386;117
28387;137
28388;105
28389;101
28390;96
28391;388
28392;39
28393;4
28394;95
28395;161
28396;61
28397;371
28398;148
28399;393
28400;38
28401;297
28402;12
28403;248
28404;19
28405;13
28406;283
28407;163
28408;313
28409;312
28410;65
28411;149
28412;414
28413;191
28414;389
28415;104
28416;131
28417;402
28418;12
28419;99
28420;316
28421;61
28422;277
28423;257
28424;202
28425;102
28426;195
28427;432
28428;365
28429;44
28430;83
28431;16
28432;187
28433;284
28434;173
28435;207
28436;16
28437;237
28438;92
28439;130
28440;333
28441;348
28442;304
28443;326
28444;181
28445;291
28446;271
28447;330
28448;238
28449;208
28450;185
28451;81
28452;121
28453;157
28454;325
28455;286
28456;316
28457;180
28458;209
28459;19
28460;217
28461;309
28462;141
28463;247
28464;279
28465;258
28466;118
28467;228
28468;124
28469;105
28470;448
28471;116
28472;233
28473;316
28474;368
28475;406
28476;414
28477;71
28478;424
28479;117
28480;144
28481;326
28482;116
28483;82
28484;152
28485;35
28486;317
28487;413
28488;228
28489;5
28490;11
28491;266
28492;235
28493;330
28494;166
28495;57
28496;264
28497;95
28498;359
28499;426
28500;378
28501;386
28502;8
28503;212
28504;238
28505;247
28506;198
28507;158
28508;331
28509;13
28510;121
28511;6
28512;449
28513;437
28514;131
28515;2
28516;32
28517;381
28518;364
28519;190
28520;377
28521;74
28522;266
28523;8
28524;265
28525;356
28526;380
28527;329
28528;363
28529;4
28530;78
28531;204
28532;354
28533;430
28534;417
28535;112
28536;253
28537;357
28538;311
28539;46
28540;16
28541;185
28542;424
28543;13
28544;280
28545;441
28546;17
28547;295
28548;85
28549;409
28550;89
28551;397
28552;439
28553;250
28554;424
28555;378
28556;191
28557;405
28558;256
28559;157
28560;208
28561;279
28562;107
28563;264
28564;31
28565;447
28566;285
28567;329
28568;51
28569;20
28570;69
28571;227
28572;415
28573;103
28574;359
28575;105
28576;411
28577;18
28578;110
28579;107
28580;142
28581;327
28582;287
28583;380
28584;394
28585;231
28586;8
28587;246
28588;92
28589;287
28590;221
28591;306
28592;358
28593;33
28594;81
28595;145
28596;364
28597;206
28598;346
28599;277
28600;200
28601;348
28602;232
28603;134
28604;282
28605;308
28606;31
28607;282
28608;250
28609;186
28610;417
28611;379
28612;7
28613;290
28614;166
28615;162
28616;71
28617;418
28618;316
28619;106
28620;360
28621;313
28622;303
28623;402
28624;322
28625;438
28626;318
28627;331
28628;295
28629;160
28630;210
28631;300
28632;385
28633;283
28634;213
28635;2
28636;69
28637;158
28638;209
28639;108
28640;283
28641;52
28642;382
28643;263
28644;384
28645;236
28646;441
28647;128
28648;29
28649;120
28650;169
28651;174
28652;124
28653;369
28654;349
28655;292
28656;225
28657;218
28658;273
28659;238
28660;29
28661;212
28662;397
28663;8
28664;295
28665;73
28666;305
28667;285
28668;114
28669;355
28670;382
28671;377
28672;214
28673;190
28674;95
28675;357
28676;65
28677;416
28678;322
28679;2
28680;384
28681;10
28682;76
28683;254
28684;350
28685;157
28686;177
28687;365
28688;394
28689;26
28690;123
28691;7
28692;196
28693;22
28694;376
28695;318
28696;251
28697;94
28698;393
28699;134
28700;303
28701;101
28702;270
28703;133
28704;101
28705;234
28706;330
28707;301
28708;387
28709;289
28710;295
28711;62
28712;36
28713;4
28714;286
28715;247
28716;254
28717;281
28718;363
28719;235
28720;161
28721;95
28722;149
28723;89
28724;333
28725;352
28726;408
28727;449
28728;333
28729;3
28730;386
28731;95
28732;321
28733;370
28734;223
28735;209
28736;347
28737;275
28738;243
28739;207
28740;97
28741;77
28742;135
28743;410
28744;397
28745;255
28746;360
28747;438
28748;176
28749;210
28750;313
28751;40
28752;105
28753;301
28754;236
28755;353
28756;177
28757;187
28758;74
28759;413
28760;41
28761;437
28762;151
28763;328
28764;400
28765;16
28766;402
28767;55
28768;316
28769;297
28770;29
28771;225
28772;307
28773;56
28774;60
28775;355
28776;209
28777;333
28778;386
28779;408
28780;19
28781;197
28782;276
28783;134
28784;59
28785;4
28786;163
28787;233
28788;256
28789;20
28790;291
28791;72
28792;291
28793;420
28794;434
28795;389
28796;293
28797;309
28798;251
28799;405
28800;304
28801;253
28802;139
28803;355
28804;173
28805;360
28806;298
28807;67
28808;443
28809;318
28810;247
28811;427
28812;177
28813;6
28814;283
28815;97
28816;214
28817;83
28818;380
28819;140
28820;54
28821;59
28822;101
28823;424
28824;378
28825;435
28826;124
28827;314
28828;270
28829;196
28830;8
28831;401
28832;257
28833;279
28834;19
28835;251
28836;321
28837;137
28838;343
28839;46
28840;68
28841;446
28842;252
28843;291
28844;357
28845;216
28846;275
28847;442
28848;215
28849;103
28850;152
28851;287
28852;114
28853;334
28854;273
28855;144
28856;383
28857;433
28858;59
28859;353
28860;291
28861;365
28862;189
28863;308
28864;316
28865;252
28866;137
28867;302
28868;26
28869;225
28870;345
28871;27
28872;10
28873;378
28874;93
28875;266
28876;88
28877;330
28878;106
28879;201
28880;433
28881;174
28882;420
28883;70
28884;177
28885;381
28886;285
28887;401
28888;103
28889;40
28890;104
28891;341
28892;116
28893;159
28894;269
28895;366
28896;394
28897;129
28898;223
28899;145
28900;439
28901;365
28902;17
28903;89
28904;127
28905;127
28906;284
28907;170
28908;373
28909;246
28910;432
28911;37
28912;80
28913;317
28914;212
28915;351
28916;14
28917;359
28918;416
28919;358
28920;270
28921;62
28922;360
28923;21
28924;54
28925;398
28926;254
28927;206
28928;327
28929;383
28930;162
28931;136
28932;99
28933;421
28934;293
28935;58
28936;71
28937;393
28938;409
28939;109
28940;143
28941;35
28942;90
28943;4
28944;224
28945;95
28946;8
28947;156
28948;99
28949;199
28950;240
28951;427
28952;351
28953;305
28954;344
28955;296
28956;446
28957;428
28958;231
28959;158
28960;229
28961;100
28962;267
28963;417
28964;238
28965;88
28966;303
28967;275
28968;4
28969;278
28970;105
28971;308
28972;342
28973;71
28974;82
28975;422
28976;408
28977;401
28978;167
28979;390
28980;392
28981;300
28982;329
28983;336
28984;393
28985;376
28986;379
28987;17
28988;324
28989;210
28990;101
28991;253
28992;130
28993;229
28994;150
28995;412
