resvid,uid,habid,fecha_inicio,fecha_fin
39090,111,39090,2055-08-12,2055-08-15
39091,256,39091,2090-07-04,2090-07-10
39092,298,39092,2025-08-11,2025-08-18
39093,300,39093,2026-04-28,2026-05-14
39094,140,39094,2078-04-07,2078-04-24
39095,171,39095,2045-07-30,2045-07-30
39096,219,39096,2096-03-05,2096-03-13
39097,115,39097,2025-10-05,2025-10-21
39098,3,39098,2090-08-27,2090-09-09
39099,102,39099,2050-11-29,2050-12-08
39100,207,39100,2061-12-13,2061-12-29
39101,214,39101,2085-05-01,2085-05-13
39102,185,39102,2076-03-27,2076-04-01
39103,413,39103,2043-07-17,2043-07-24
39104,15,39104,2041-09-06,2041-09-10
39105,292,39105,2040-12-02,2040-12-05
39106,67,39106,2059-09-06,2059-09-08
39107,76,39107,2037-05-01,2037-05-01
39108,381,39108,2025-09-20,2025-10-08
39109,45,39109,2098-12-25,2099-01-09
39110,359,39110,2038-12-05,2038-12-21
39111,448,39111,2028-06-12,2028-06-18
39112,353,39112,2079-09-25,2079-10-12
39113,51,39113,2048-02-26,2048-03-10
39114,296,39114,2089-07-25,2089-08-01
39115,366,39115,2097-10-04,2097-10-04
39116,3,39116,2075-11-06,2075-11-19
39117,83,39117,2020-03-21,2020-03-25
39118,278,39118,2033-04-03,2033-04-05
39119,212,39119,2057-05-21,2057-06-07
39120,44,39120,2059-12-11,2059-12-23
39121,292,39121,2020-12-07,2020-12-22
39122,123,39122,2068-10-04,2068-10-22
39123,382,39123,2087-07-26,2087-07-31
39124,211,39124,2073-09-22,2073-09-29
39125,254,39125,2042-10-06,2042-10-12
39126,127,39126,2070-06-29,2070-07-10
39127,314,39127,2031-04-23,2031-04-27
39128,332,39128,2063-08-28,2063-09-09
39129,212,39129,2036-10-03,2036-10-05
39130,143,39130,2025-12-16,2025-12-20
39131,293,39131,2055-10-14,2055-10-31
39132,72,39132,2027-06-18,2027-06-26
39133,387,39133,2073-07-03,2073-07-03
39134,147,39134,2075-05-23,2075-06-08
39135,308,39135,2074-12-03,2074-12-22
39136,172,39136,2087-04-21,2087-05-09
39137,169,39137,2038-04-07,2038-04-13
39138,309,39138,2053-02-10,2053-02-24
39139,425,39139,2080-07-08,2080-07-10
39140,271,39140,2038-10-20,2038-11-03
39141,75,39141,2069-08-16,2069-08-18
39142,210,39142,2037-04-07,2037-04-10
39143,314,39143,2096-11-17,2096-11-20
39144,209,39144,2065-04-03,2065-04-12
39145,190,39145,2082-01-20,2082-01-26
39146,68,39146,2071-10-17,2071-11-01
39147,166,39147,2094-04-07,2094-04-25
39148,134,39148,2096-11-30,2096-12-12
39149,278,39149,2093-03-20,2093-03-27
39150,185,39150,2067-11-27,2067-12-11
39151,353,39151,2059-07-29,2059-08-04
39152,130,39152,2091-11-16,2091-11-26
39153,307,39153,2047-07-20,2047-07-30
39154,174,39154,2045-08-25,2045-09-04
39155,299,39155,2038-08-28,2038-09-02
39156,429,39156,2075-05-31,2075-06-02
39157,273,39157,2022-03-16,2022-03-28
39158,206,39158,2065-03-12,2065-03-16
39159,128,39159,2058-05-29,2058-06-09
39160,362,39160,2085-07-28,2085-07-28
39161,81,39161,2022-03-12,2022-03-18
39162,268,39162,2034-03-09,2034-03-12
39163,281,39163,2028-04-04,2028-04-04
39164,431,39164,2048-12-03,2048-12-07
39165,70,39165,2089-06-07,2089-06-07
39166,418,39166,2074-11-08,2074-11-12
39167,270,39167,2029-08-24,2029-09-06
39168,129,39168,2035-12-21,2035-12-28
39169,391,39169,2099-09-07,2099-09-08
39170,299,39170,2097-03-01,2097-03-01
39171,10,39171,2073-06-26,2073-07-04
39172,164,39172,2029-07-08,2029-07-19
39173,211,39173,2059-08-05,2059-08-18
39174,192,39174,2092-04-27,2092-05-08
39175,150,39175,2029-12-15,2029-12-24
39176,123,39176,2035-06-29,2035-07-12
39177,33,39177,2083-05-06,2083-05-13
39178,85,39178,2049-11-11,2049-11-11
39179,363,39179,2056-11-03,2056-11-08
39180,258,39180,2071-08-17,2071-08-26
39181,3,39181,2093-01-13,2093-01-30
39182,181,39182,2050-08-20,2050-09-05
39183,359,39183,2063-12-21,2063-12-24
39184,15,39184,2070-04-18,2070-04-26
39185,402,39185,2021-08-06,2021-08-24
39186,106,39186,2062-02-02,2062-02-05
39187,272,39187,2093-04-23,2093-04-26
39188,394,39188,2086-10-27,2086-10-29
39189,120,39189,2070-10-08,2070-10-08
39190,403,39190,2039-01-06,2039-01-06
39191,112,39191,2095-05-04,2095-05-08
39192,153,39192,2092-05-22,2092-06-09
39193,158,39193,2079-03-02,2079-03-21
39194,54,39194,2078-11-10,2078-11-27
39195,380,39195,2034-07-06,2034-07-09
39196,266,39196,2019-09-24,2019-10-01
39197,58,39197,2060-03-27,2060-03-27
39198,263,39198,2022-12-11,2022-12-11
39199,378,39199,2034-09-26,2034-10-08
39200,273,39200,2027-02-01,2027-02-08
39201,379,39201,2087-05-10,2087-05-29
39202,384,39202,2099-01-24,2099-02-11
39203,104,39203,2030-04-27,2030-04-30
39204,16,39204,2079-08-31,2079-09-13
39205,121,39205,2056-12-13,2056-12-31
39206,390,39206,2074-05-06,2074-05-09
39207,155,39207,2083-04-07,2083-04-23
39208,103,39208,2066-10-17,2066-11-05
39209,280,39209,2093-03-23,2093-03-30
39210,125,39210,2088-07-10,2088-07-29
39211,150,39211,2030-07-26,2030-07-29
39212,144,39212,2063-04-22,2063-05-04
39213,192,39213,2037-07-10,2037-07-27
39214,100,39214,2081-05-28,2081-05-28
39215,259,39215,2025-05-23,2025-06-02
39216,398,39216,2073-09-07,2073-09-08
39217,75,39217,2036-11-17,2036-11-22
39218,397,39218,2028-10-01,2028-10-07
39219,133,39219,2045-03-08,2045-03-14
39220,377,39220,2099-12-05,2099-12-15
39221,25,39221,2099-09-25,2099-10-06
39222,298,39222,2099-03-24,2099-03-29
39223,112,39223,2077-05-10,2077-05-25
39224,430,39224,2026-03-21,2026-03-23
39225,340,39225,2066-09-14,2066-10-01
39226,314,39226,2028-04-06,2028-04-08
39227,382,39227,2088-07-25,2088-08-06
39228,51,39228,2045-12-31,2046-01-19
39229,75,39229,2033-04-10,2033-04-23
39230,95,39230,2074-11-07,2074-11-11
39231,242,39231,2065-03-23,2065-04-04
39232,126,39232,2088-09-05,2088-09-05
39233,428,39233,2042-04-06,2042-04-24
39234,257,39234,2077-08-07,2077-08-15
39235,285,39235,2077-05-16,2077-05-29
39236,444,39236,2089-08-03,2089-08-08
39237,83,39237,2040-11-07,2040-11-12
39238,8,39238,2038-08-19,2038-08-29
39239,102,39239,2034-09-05,2034-09-07
39240,150,39240,2028-05-13,2028-05-25
39241,51,39241,2066-12-04,2066-12-13
39242,116,39242,2071-08-03,2071-08-15
39243,382,39243,2028-10-11,2028-10-18
39244,145,39244,2022-11-07,2022-11-07
39245,273,39245,2077-01-07,2077-01-07
39246,401,39246,2032-05-11,2032-05-12
39247,177,39247,2040-05-03,2040-05-14
39248,84,39248,2062-01-16,2062-01-19
39249,50,39249,2024-08-17,2024-08-20
39250,406,39250,2075-03-05,2075-03-22
39251,383,39251,2085-04-23,2085-04-30
39252,233,39252,2071-09-01,2071-09-10
39253,334,39253,2057-05-12,2057-05-18
39254,444,39254,2078-06-16,2078-07-05
39255,381,39255,2058-11-05,2058-11-10
39256,314,39256,2086-04-02,2086-04-21
39257,217,39257,2042-04-15,2042-04-29
39258,52,39258,2078-03-31,2078-04-06
39259,177,39259,2038-03-15,2038-03-16
39260,294,39260,2068-08-04,2068-08-18
39261,20,39261,2086-04-30,2086-05-09
39262,183,39262,2064-10-10,2064-10-28
39263,127,39263,2094-11-02,2094-11-21
39264,268,39264,2065-10-11,2065-10-20
39265,128,39265,2046-10-31,2046-11-05
39266,237,39266,2056-10-10,2056-10-23
39267,332,39267,2076-04-20,2076-04-21
39268,174,39268,2072-12-31,2073-01-09
39269,234,39269,2083-10-19,2083-10-29
39270,311,39270,2031-05-30,2031-06-18
39271,349,39271,2088-05-12,2088-05-30
39272,241,39272,2095-10-31,2095-10-31
39273,228,39273,2055-06-28,2055-07-07
39274,120,39274,2028-09-06,2028-09-11
39275,277,39275,2020-09-14,2020-09-30
39276,4,39276,2096-08-28,2096-09-12
39277,110,39277,2091-01-28,2091-02-01
39278,12,39278,2094-02-17,2094-02-20
39279,432,39279,2057-12-11,2057-12-15
39280,32,39280,2094-11-19,2094-11-20
39281,196,39281,2056-09-03,2056-09-22
39282,314,39282,2048-01-10,2048-01-17
39283,316,39283,2070-07-08,2070-07-17
39284,1,39284,2035-04-20,2035-04-30
39285,166,39285,2085-07-21,2085-08-07
39286,160,39286,2057-01-25,2057-01-30
39287,61,39287,2072-04-14,2072-04-15
39288,231,39288,2086-04-10,2086-04-24
39289,404,39289,2024-09-10,2024-09-12
39290,246,39290,2079-08-18,2079-08-21
39291,374,39291,2081-08-15,2081-08-21
39292,349,39292,2050-08-13,2050-08-30
39293,26,39293,2092-12-27,2093-01-02
39294,150,39294,2069-02-26,2069-03-10
39295,431,39295,2086-02-23,2086-03-10
39296,191,39296,2060-04-12,2060-04-14
39297,124,39297,2057-10-06,2057-10-06
39298,341,39298,2085-08-24,2085-09-09
39299,210,39299,2088-09-08,2088-09-21
39300,387,39300,2029-03-14,2029-03-23
39301,348,39301,2044-10-09,2044-10-28
39302,431,39302,2049-08-13,2049-08-22
39303,243,39303,2031-12-29,2032-01-15
39304,77,39304,2065-12-23,2066-01-03
39305,217,39305,2060-01-15,2060-01-24
39306,132,39306,2058-07-29,2058-08-12
39307,239,39307,2091-02-05,2091-02-20
39308,295,39308,2077-05-24,2077-06-08
39309,431,39309,2099-07-17,2099-07-30
39310,177,39310,2022-02-01,2022-02-02
39311,162,39311,2061-06-20,2061-06-20
39312,231,39312,2066-07-16,2066-07-16
39313,35,39313,2030-11-05,2030-11-23
39314,415,39314,2093-10-16,2093-10-20
39315,323,39315,2073-12-25,2074-01-04
39316,204,39316,2065-04-18,2065-04-18
39317,258,39317,2073-07-13,2073-07-19
39318,283,39318,2025-06-12,2025-06-22
39319,202,39319,2080-05-23,2080-06-01
39320,243,39320,2056-07-11,2056-07-23
39321,381,39321,2069-08-17,2069-08-28
39322,59,39322,2026-10-10,2026-10-15
39323,246,39323,2055-04-12,2055-04-27
39324,10,39324,2055-01-16,2055-01-29
39325,226,39325,2038-02-27,2038-03-11
39326,20,39326,2087-06-21,2087-06-27
39327,1,39327,2033-10-27,2033-11-09
39328,74,39328,2048-08-20,2048-08-27
39329,120,39329,2050-04-15,2050-05-01
39330,204,39330,2027-07-10,2027-07-11
39331,25,39331,2028-04-14,2028-04-30
39332,202,39332,2047-06-29,2047-07-15
39333,179,39333,2076-09-09,2076-09-17
39334,350,39334,2064-12-16,2064-12-16
39335,346,39335,2045-10-03,2045-10-20
39336,320,39336,2044-11-24,2044-12-03
39337,261,39337,2050-07-28,2050-08-07
39338,397,39338,2056-01-03,2056-01-18
39339,306,39339,2099-12-23,2100-01-10
39340,82,39340,2047-12-21,2047-12-24
39341,150,39341,2055-08-26,2055-09-13
39342,32,39342,2090-03-17,2090-03-21
39343,16,39343,2038-05-14,2038-06-02
39344,372,39344,2027-08-29,2027-09-15
39345,217,39345,2034-11-12,2034-12-01
39346,270,39346,2021-01-29,2021-02-15
39347,52,39347,2054-02-02,2054-02-16
39348,273,39348,2043-11-10,2043-11-24
39349,404,39349,2066-04-09,2066-04-17
39350,105,39350,2085-12-11,2085-12-15
39351,379,39351,2099-10-18,2099-11-02
39352,76,39352,2025-07-10,2025-07-27
39353,296,39353,2037-11-28,2037-11-28
39354,142,39354,2052-04-13,2052-04-21
39355,437,39355,2063-03-02,2063-03-04
39356,81,39356,2097-01-29,2097-02-01
39357,195,39357,2069-04-27,2069-05-03
39358,132,39358,2051-05-14,2051-05-21
39359,408,39359,2049-06-30,2049-07-10
39360,386,39360,2061-01-08,2061-01-27
39361,11,39361,2092-08-06,2092-08-07
39362,173,39362,2099-11-20,2099-12-07
39363,413,39363,2028-07-13,2028-07-20
39364,12,39364,2082-08-29,2082-09-16
39365,298,39365,2019-09-19,2019-09-23
39366,359,39366,2032-02-24,2032-02-29
39367,330,39367,2026-01-26,2026-02-05
39368,239,39368,2096-07-05,2096-07-13
39369,179,39369,2037-04-15,2037-04-16
39370,374,39370,2062-04-18,2062-04-26
39371,286,39371,2039-06-01,2039-06-15
39372,62,39372,2055-03-25,2055-03-25
39373,381,39373,2072-12-28,2073-01-07
39374,282,39374,2087-10-07,2087-10-10
39375,264,39375,2043-08-01,2043-08-16
39376,164,39376,2050-10-08,2050-10-25
39377,47,39377,2055-10-20,2055-10-26
39378,194,39378,2071-10-16,2071-10-24
39379,367,39379,2096-12-10,2096-12-13
39380,140,39380,2053-06-24,2053-06-24
39381,262,39381,2094-06-01,2094-06-05
39382,46,39382,2039-12-18,2040-01-01
39383,82,39383,2041-07-02,2041-07-10
39384,131,39384,2025-04-08,2025-04-23
39385,54,39385,2049-10-28,2049-10-31
39386,62,39386,2039-12-09,2039-12-13
39387,289,39387,2061-08-07,2061-08-18
39388,72,39388,2021-01-21,2021-01-24
39389,246,39389,2089-08-02,2089-08-15
39390,437,39390,2096-12-21,2097-01-01
39391,262,39391,2065-08-31,2065-09-02
39392,5,39392,2074-12-13,2074-12-23
39393,197,39393,2045-12-11,2045-12-27
39394,349,39394,2075-06-10,2075-06-25
39395,257,39395,2059-01-08,2059-01-08
39396,12,39396,2060-11-18,2060-12-07
39397,123,39397,2073-02-18,2073-02-20
39398,381,39398,2083-12-16,2083-12-26
39399,205,39399,2071-08-10,2071-08-14
39400,194,39400,2062-04-20,2062-04-22
39401,375,39401,2027-02-23,2027-02-28
39402,68,39402,2048-04-27,2048-04-28
39403,151,39403,2030-02-05,2030-02-12
39404,369,39404,2095-06-12,2095-06-20
39405,15,39405,2023-12-17,2023-12-26
39406,234,39406,2021-07-02,2021-07-21
39407,54,39407,2045-10-19,2045-10-31
39408,252,39408,2092-01-02,2092-01-14
39409,92,39409,2092-10-02,2092-10-10
39410,120,39410,2031-01-08,2031-01-13
39411,284,39411,2027-03-29,2027-04-08
39412,78,39412,2092-08-18,2092-09-04
39413,300,39413,2071-06-06,2071-06-18
39414,116,39414,2090-02-28,2090-03-13
39415,322,39415,2089-02-05,2089-02-15
39416,21,39416,2031-05-11,2031-05-27
39417,66,39417,2043-08-11,2043-08-11
39418,99,39418,2024-01-11,2024-01-25
39419,77,39419,2034-07-22,2034-07-30
39420,173,39420,2083-09-17,2083-10-01
39421,204,39421,2047-08-03,2047-08-09
39422,296,39422,2097-05-26,2097-06-08
39423,92,39423,2036-04-25,2036-04-27
39424,300,39424,2026-07-21,2026-08-04
39425,311,39425,2075-04-17,2075-04-24
39426,32,39426,2065-11-24,2065-12-10
39427,326,39427,2020-06-09,2020-06-21
39428,402,39428,2099-06-22,2099-07-09
39429,57,39429,2068-05-06,2068-05-17
39430,389,39430,2048-10-31,2048-11-11
39431,395,39431,2069-10-26,2069-11-03
39432,98,39432,2077-12-09,2077-12-23
39433,210,39433,2047-10-06,2047-10-12
39434,101,39434,2043-01-24,2043-02-05
39435,27,39435,2053-08-06,2053-08-11
39436,349,39436,2090-01-28,2090-02-11
39437,309,39437,2061-09-30,2061-10-18
39438,59,39438,2047-03-03,2047-03-09
39439,164,39439,2097-08-30,2097-09-15
39440,225,39440,2033-09-14,2033-09-30
39441,212,39441,2065-07-27,2065-08-07
39442,198,39442,2090-04-10,2090-04-26
39443,196,39443,2081-11-22,2081-11-28
39444,310,39444,2033-03-22,2033-04-02
39445,73,39445,2086-04-04,2086-04-16
39446,296,39446,2035-03-27,2035-03-31
39447,313,39447,2077-04-29,2077-05-05
39448,152,39448,2050-10-19,2050-10-20
39449,267,39449,2059-10-22,2059-10-26
39450,367,39450,2029-03-24,2029-04-01
39451,220,39451,2090-02-08,2090-02-22
39452,340,39452,2058-01-01,2058-01-12
39453,102,39453,2074-06-22,2074-06-28
39454,192,39454,2072-04-05,2072-04-21
39455,5,39455,2074-08-24,2074-08-31
39456,104,39456,2073-05-18,2073-05-29
39457,201,39457,2030-08-04,2030-08-05
39458,10,39458,2044-04-16,2044-05-03
39459,321,39459,2034-12-24,2035-01-10
39460,161,39460,2034-10-30,2034-11-04
39461,81,39461,2067-04-12,2067-04-25
39462,306,39462,2070-06-01,2070-06-18
39463,191,39463,2050-01-16,2050-01-19
39464,12,39464,2051-11-19,2051-11-23
39465,60,39465,2065-01-09,2065-01-23
39466,302,39466,2086-01-20,2086-01-26
39467,210,39467,2033-08-05,2033-08-19
39468,279,39468,2045-09-04,2045-09-04
39469,135,39469,2030-12-22,2030-12-23
39470,438,39470,2026-02-26,2026-03-06
39471,171,39471,2020-07-18,2020-07-27
39472,292,39472,2062-12-10,2062-12-15
39473,82,39473,2026-09-09,2026-09-20
39474,362,39474,2050-04-29,2050-05-18
39475,84,39475,2071-06-05,2071-06-14
39476,35,39476,2069-12-13,2069-12-26
39477,238,39477,2079-02-24,2079-03-05
39478,59,39478,2077-11-12,2077-11-18
39479,275,39479,2034-01-13,2034-01-13
39480,290,39480,2020-02-04,2020-02-08
39481,130,39481,2061-04-03,2061-04-07
39482,175,39482,2069-04-20,2069-05-02
39483,430,39483,2029-08-13,2029-08-20
39484,198,39484,2058-03-20,2058-03-21
39485,200,39485,2020-07-27,2020-08-08
39486,284,39486,2062-01-13,2062-01-19
39487,229,39487,2081-12-29,2082-01-13
39488,47,39488,2095-10-17,2095-10-24
39489,59,39489,2027-07-28,2027-08-09
39490,133,39490,2081-06-06,2081-06-23
39491,346,39491,2090-09-03,2090-09-04
39492,130,39492,2020-02-02,2020-02-14
39493,151,39493,2094-04-08,2094-04-12
39494,186,39494,2097-10-11,2097-10-24
39495,370,39495,2079-01-03,2079-01-04
39496,346,39496,2059-09-23,2059-09-25
39497,143,39497,2062-01-01,2062-01-09
39498,281,39498,2046-03-05,2046-03-12
39499,130,39499,2034-06-07,2034-06-08
39500,449,39500,2038-12-22,2038-12-29
39501,198,39501,2067-06-05,2067-06-06
39502,396,39502,2053-09-21,2053-09-25
39503,58,39503,2082-03-02,2082-03-09
39504,277,39504,2054-08-01,2054-08-12
39505,408,39505,2058-05-26,2058-06-01
39506,143,39506,2024-01-02,2024-01-11
39507,53,39507,2026-04-30,2026-04-30
39508,336,39508,2043-05-26,2043-05-29
39509,192,39509,2061-11-02,2061-11-07
39510,102,39510,2061-11-10,2061-11-11
39511,53,39511,2095-11-05,2095-11-17
39512,405,39512,2091-07-27,2091-08-14
39513,263,39513,2096-03-22,2096-03-23
39514,53,39514,2036-04-29,2036-05-07
39515,54,39515,2076-12-17,2077-01-01
39516,44,39516,2055-12-01,2055-12-02
39517,44,39517,2050-12-13,2050-12-27
39518,149,39518,2035-07-29,2035-08-04
39519,428,39519,2042-06-12,2042-06-27
39520,126,39520,2043-07-07,2043-07-15
39521,107,39521,2068-09-24,2068-10-09
39522,402,39522,2078-02-25,2078-03-02
39523,267,39523,2019-08-07,2019-08-15
39524,393,39524,2020-11-27,2020-12-09
39525,116,39525,2084-03-31,2084-03-31
39526,304,39526,2061-04-06,2061-04-15
39527,0,39527,2051-08-17,2051-09-03
39528,32,39528,2060-01-23,2060-02-09
39529,73,39529,2095-02-28,2095-03-09
39530,412,39530,2060-12-13,2060-12-29
39531,171,39531,2051-03-05,2051-03-10
39532,50,39532,2070-06-07,2070-06-19
39533,233,39533,2068-02-29,2068-03-10
39534,389,39534,2045-01-10,2045-01-11
39535,447,39535,2050-12-28,2051-01-12
39536,316,39536,2020-02-13,2020-02-14
39537,6,39537,2046-09-29,2046-10-11
39538,266,39538,2019-09-10,2019-09-12
39539,292,39539,2098-07-19,2098-07-24
39540,401,39540,2029-06-03,2029-06-18
39541,360,39541,2072-07-15,2072-07-29
39542,222,39542,2033-10-23,2033-11-02
39543,218,39543,2021-11-25,2021-12-13
39544,49,39544,2021-05-31,2021-06-16
39545,407,39545,2085-08-03,2085-08-14
39546,182,39546,2084-03-20,2084-03-26
39547,5,39547,2052-04-04,2052-04-15
39548,64,39548,2072-03-30,2072-04-17
39549,18,39549,2035-09-08,2035-09-09
39550,142,39550,2063-04-05,2063-04-14
39551,357,39551,2036-07-14,2036-07-27
39552,20,39552,2039-08-05,2039-08-17
39553,424,39553,2043-06-09,2043-06-16
39554,366,39554,2030-11-14,2030-11-28
39555,298,39555,2056-11-24,2056-11-28
39556,105,39556,2047-10-02,2047-10-07
39557,92,39557,2082-05-09,2082-05-19
39558,366,39558,2039-05-23,2039-06-09
39559,345,39559,2066-05-09,2066-05-12
39560,117,39560,2087-08-29,2087-09-09
39561,167,39561,2032-04-09,2032-04-12
39562,428,39562,2045-04-26,2045-05-15
39563,306,39563,2021-01-06,2021-01-21
39564,164,39564,2066-12-26,2066-12-26
39565,117,39565,2041-05-30,2041-06-05
39566,283,39566,2098-07-03,2098-07-17
39567,80,39567,2039-01-15,2039-01-24
39568,222,39568,2054-11-03,2054-11-03
39569,50,39569,2028-08-12,2028-08-14
39570,323,39570,2095-12-22,2096-01-05
39571,14,39571,2081-11-02,2081-11-17
39572,257,39572,2078-01-11,2078-01-16
39573,276,39573,2053-05-07,2053-05-25
39574,175,39574,2028-07-20,2028-07-26
39575,354,39575,2064-12-02,2064-12-08
39576,79,39576,2033-06-17,2033-07-02
39577,68,39577,2097-05-28,2097-06-14
39578,11,39578,2092-08-19,2092-08-22
39579,287,39579,2044-03-11,2044-03-29
39580,181,39580,2046-07-25,2046-07-30
39581,244,39581,2056-06-26,2056-07-11
39582,212,39582,2025-07-10,2025-07-18
39583,119,39583,2044-06-20,2044-06-27
39584,401,39584,2079-12-15,2079-12-26
39585,395,39585,2040-11-23,2040-11-30
39586,238,39586,2065-06-02,2065-06-05
39587,37,39587,2062-10-12,2062-10-31
39588,36,39588,2030-05-20,2030-05-24
39589,174,39589,2032-10-29,2032-11-15
39590,155,39590,2074-10-04,2074-10-21
39591,127,39591,2050-06-19,2050-06-24
39592,29,39592,2020-12-06,2020-12-06
39593,31,39593,2055-12-01,2055-12-16
39594,60,39594,2085-08-11,2085-08-23
39595,252,39595,2038-02-15,2038-02-22
39596,255,39596,2081-05-19,2081-05-23
39597,242,39597,2068-09-22,2068-10-07
39598,92,39598,2054-05-24,2054-06-12
39599,285,39599,2073-12-23,2073-12-23
39600,42,39600,2039-08-07,2039-08-17
39601,179,39601,2082-12-02,2082-12-11
39602,158,39602,2024-02-09,2024-02-21
39603,270,39603,2041-04-11,2041-04-26
39604,23,39604,2067-03-27,2067-04-10
39605,85,39605,2071-06-02,2071-06-03
39606,338,39606,2093-10-02,2093-10-11
39607,421,39607,2041-05-18,2041-06-04
39608,231,39608,2093-06-01,2093-06-05
39609,440,39609,2062-07-27,2062-07-28
39610,134,39610,2065-03-29,2065-04-13
39611,346,39611,2041-12-17,2041-12-28
39612,71,39612,2081-09-02,2081-09-07
39613,317,39613,2053-05-27,2053-06-05
39614,106,39614,2046-08-24,2046-09-11
39615,29,39615,2095-03-09,2095-03-21
39616,262,39616,2099-11-15,2099-11-30
39617,352,39617,2044-02-08,2044-02-08
39618,50,39618,2030-01-31,2030-02-06
39619,290,39619,2061-05-04,2061-05-13
39620,408,39620,2083-12-01,2083-12-08
39621,154,39621,2098-04-11,2098-04-19
39622,312,39622,2093-02-04,2093-02-08
39623,66,39623,2029-02-23,2029-02-26
39624,132,39624,2069-01-07,2069-01-17
39625,416,39625,2019-07-17,2019-07-25
39626,35,39626,2060-01-23,2060-01-28
39627,74,39627,2060-04-28,2060-05-01
39628,448,39628,2053-06-20,2053-06-24
39629,203,39629,2070-10-26,2070-11-12
39630,403,39630,2029-03-31,2029-04-02
39631,107,39631,2049-07-09,2049-07-28
39632,232,39632,2095-02-04,2095-02-10
39633,294,39633,2090-02-10,2090-02-22
39634,331,39634,2058-01-14,2058-01-27
39635,444,39635,2050-04-09,2050-04-28
39636,153,39636,2035-12-20,2035-12-23
39637,295,39637,2066-01-08,2066-01-12
39638,23,39638,2027-07-22,2027-07-26
39639,236,39639,2055-05-28,2055-06-13
39640,64,39640,2078-06-20,2078-07-01
39641,311,39641,2052-11-13,2052-11-17
39642,151,39642,2058-03-09,2058-03-21
39643,12,39643,2053-11-16,2053-12-04
39644,56,39644,2097-02-25,2097-03-08
39645,195,39645,2045-04-08,2045-04-09
39646,371,39646,2048-04-02,2048-04-11
