restid,nombre_restaurant,direccion,telefono,descripcion_restaurant,rid,pid,nombre_plato,descripcion,precio
50,Corporacin Casillas-Cazares,Andador Sur Barragán 188 Interior 574,+56921500229,Recusandae modi est corrupti quod. Facilis aperiam quaerat occaecati quaerat. Adipisci consequuntur alias omnis ullam ea modi. Laudantium perspiciatis laudantium cum.,10,507,Tortilla de calabacín,Eligendi esse molestias similique nobis deleniti molestiae. Ad dolore temporibus ad. Dolorum eligendi pariatur nobis sequi. Officiis cumque quo tempore corrupti architecto quam quia.,16385.81
50,Corporacin Casillas-Cazares,Andador Sur Barragán 188 Interior 574,+56921500229,Recusandae modi est corrupti quod. Facilis aperiam quaerat occaecati quaerat. Adipisci consequuntur alias omnis ullam ea modi. Laudantium perspiciatis laudantium cum.,10,508,Lentejas,Repellat non vero dolorem fugiat recusandae distinctio. Ipsum corrupti ipsum vitae doloremque officiis. Quasi voluptatibus deserunt aspernatur ex ab ex.,9848.37
50,Corporacin Casillas-Cazares,Andador Sur Barragán 188 Interior 574,+56921500229,Recusandae modi est corrupti quod. Facilis aperiam quaerat occaecati quaerat. Adipisci consequuntur alias omnis ullam ea modi. Laudantium perspiciatis laudantium cum.,10,509,Spaguetti carbonara,Consectetur quasi sit ipsam.,24603.73
51,Benítez-Escobar,Retorno Norte Quesada 076 Interior 095,+56951626977,Quaerat corporis dolore.,10,510,Ensalada de pollo con endibias y champiñones crudos,Est fugiat a amet neque. Commodi error quam explicabo porro facere aliquam aliquid.,10961.14
51,Benítez-Escobar,Retorno Norte Quesada 076 Interior 095,+56951626977,Quaerat corporis dolore.,10,511,Ensalada de garbanzos y atún con vinagreta de mostaza,Optio laudantium assumenda aliquam ratione officia cumque. Eveniet corporis numquam accusantium omnis impedit.,2155.34
51,Benítez-Escobar,Retorno Norte Quesada 076 Interior 095,+56951626977,Quaerat corporis dolore.,10,512,Ensalada de pasta,Deleniti corrupti quo rerum consectetur dolor vel. Assumenda officiis id ipsam facilis dolore velit delectus.,18560.09
51,Benítez-Escobar,Retorno Norte Quesada 076 Interior 095,+56951626977,Quaerat corporis dolore.,10,513,Arroz a la cubana,Nobis delectus cum sunt reiciendis eligendi. Fugit unde ad modi. Temporibus a libero.,3347.36
51,Benítez-Escobar,Retorno Norte Quesada 076 Interior 095,+56951626977,Quaerat corporis dolore.,10,514,Empanada de bonito,Accusantium sapiente labore quia amet suscipit atque. Esse non laborum voluptates.,12256.45
51,Benítez-Escobar,Retorno Norte Quesada 076 Interior 095,+56951626977,Quaerat corporis dolore.,10,515,Arroz a la cubana,Consequatur eum voluptatibus iure corrupti laborum praesentium. Ullam aspernatur esse error voluptatum. Harum ipsa facilis occaecati.,8450.76
51,Benítez-Escobar,Retorno Norte Quesada 076 Interior 095,+56951626977,Quaerat corporis dolore.,10,516,Lasaña con champiñones,Voluptas sit eaque mollitia distinctio ex dignissimos. Tempora nulla quia autem.,10944.9
51,Benítez-Escobar,Retorno Norte Quesada 076 Interior 095,+56951626977,Quaerat corporis dolore.,10,517,Fritada de pulpo,Mollitia animi rem eaque aliquam molestiae. Fugiat dignissimos molestiae nesciunt voluptatem omnis consequatur. Cupiditate aspernatur unde.,17248.43
51,Benítez-Escobar,Retorno Norte Quesada 076 Interior 095,+56951626977,Quaerat corporis dolore.,10,518,Merluza a la plancha,Ipsum magni nisi architecto ea amet. Eius sint facere tenetur. Quas delectus occaecati modi reprehenderit saepe tenetur modi. Officiis ex libero quis.,17695.71
51,Benítez-Escobar,Retorno Norte Quesada 076 Interior 095,+56951626977,Quaerat corporis dolore.,10,519,Lentejas,Hic ipsam aspernatur quod. Sed necessitatibus corporis unde fugit ipsa cumque maiores.,24375.39
52,Botello-Olivo A.C.,Diagonal República Democrática del Congo 662 151,+56997746615,Odit ipsa molestias non temporibus perferendis. Quasi reprehenderit perferendis dignissimos. Nisi illo rerum animi maiores.,10,520,Ensalada de canonigos con vinagreta de granada,Distinctio veritatis quisquam cupiditate sint deserunt possimus. Corrupti ullam magni fugiat explicabo.,23348.23
52,Botello-Olivo A.C.,Diagonal República Democrática del Congo 662 151,+56997746615,Odit ipsa molestias non temporibus perferendis. Quasi reprehenderit perferendis dignissimos. Nisi illo rerum animi maiores.,10,521,Arroz a la campesina,Et illo consequuntur officiis facere minima. Dolor exercitationem sit laborum. Amet amet ex laudantium veniam.,11971.5
52,Botello-Olivo A.C.,Diagonal República Democrática del Congo 662 151,+56997746615,Odit ipsa molestias non temporibus perferendis. Quasi reprehenderit perferendis dignissimos. Nisi illo rerum animi maiores.,10,522,Lasaña con champiñones,Optio maiores tempore id consequatur. Temporibus suscipit quae saepe laborum ea explicabo iure.,24727.43
52,Botello-Olivo A.C.,Diagonal República Democrática del Congo 662 151,+56997746615,Odit ipsa molestias non temporibus perferendis. Quasi reprehenderit perferendis dignissimos. Nisi illo rerum animi maiores.,10,523,Guisantes a la menta,Nisi expedita explicabo dolorum doloremque adipisci. Neque praesentium delectus impedit molestiae. Nam error corrupti.,8204.97
52,Botello-Olivo A.C.,Diagonal República Democrática del Congo 662 151,+56997746615,Odit ipsa molestias non temporibus perferendis. Quasi reprehenderit perferendis dignissimos. Nisi illo rerum animi maiores.,10,524,Pollo frito,Dolorem inventore amet vitae praesentium rem. Minima necessitatibus porro explicabo voluptates rerum repudiandae.,15690.66
52,Botello-Olivo A.C.,Diagonal República Democrática del Congo 662 151,+56997746615,Odit ipsa molestias non temporibus perferendis. Quasi reprehenderit perferendis dignissimos. Nisi illo rerum animi maiores.,10,525,Ensalada de champiñón y calabacín,Fugit asperiores dolores labore. Ratione eos quod nesciunt corrupti. Mollitia culpa minima itaque enim numquam consectetur sequi.,22619.96
52,Botello-Olivo A.C.,Diagonal República Democrática del Congo 662 151,+56997746615,Odit ipsa molestias non temporibus perferendis. Quasi reprehenderit perferendis dignissimos. Nisi illo rerum animi maiores.,10,526,Pollo frito,A laudantium minus. Delectus sapiente unde.,22022.21
52,Botello-Olivo A.C.,Diagonal República Democrática del Congo 662 151,+56997746615,Odit ipsa molestias non temporibus perferendis. Quasi reprehenderit perferendis dignissimos. Nisi illo rerum animi maiores.,10,527,Caballa al horno,Sint maxime vero natus quasi maiores repellat aliquid. Reiciendis facilis molestias quis consequatur suscipit culpa atque. Adipisci inventore ducimus sit enim. Minus quibusdam atque voluptatem optio nobis.,7314.66
52,Botello-Olivo A.C.,Diagonal República Democrática del Congo 662 151,+56997746615,Odit ipsa molestias non temporibus perferendis. Quasi reprehenderit perferendis dignissimos. Nisi illo rerum animi maiores.,10,528,Ensalada cariñosa,Totam fugit delectus occaecati. Similique fuga in odit veritatis repellendus optio.,17773.78
52,Botello-Olivo A.C.,Diagonal República Democrática del Congo 662 151,+56997746615,Odit ipsa molestias non temporibus perferendis. Quasi reprehenderit perferendis dignissimos. Nisi illo rerum animi maiores.,10,529,Caballa al horno,Asperiores culpa cum laboriosam assumenda. Nihil veritatis quod laborum fugiat occaecati veniam. Esse adipisci aliquam unde voluptas. Ab non totam a distinctio necessitatibus.,2518.22
79,Grupo Sandoval y Casillas,"Calle Norte Niño 437 Edif. 594 , Depto. 789",+56982940597,Nemo odit rerum modi facilis magnam velit. Corporis ad facere quasi. Nulla ratione placeat cumque sapiente repudiandae est sit.,15,791,"Pechuga de pollo con shiitake, pistachos y cerveza",Nam deleniti eaque libero.,13943.7
53,"Saldivar, Valadez y Menchaca",Pasaje Hidalgo 418 734,+56934396088,Architecto modi dolor ducimus placeat labore.,10,530,Salteado de pollo oriental,Eligendi iste quis nulla. Eos hic blanditiis ex reprehenderit nobis.,5322.32
53,"Saldivar, Valadez y Menchaca",Pasaje Hidalgo 418 734,+56934396088,Architecto modi dolor ducimus placeat labore.,10,531,Salteado de garbanzos con pollo y verduras,Ab sequi hic atque. Consectetur magnam voluptatibus cumque sapiente. Consectetur maiores illo aliquid illo asperiores.,18481.49
53,"Saldivar, Valadez y Menchaca",Pasaje Hidalgo 418 734,+56934396088,Architecto modi dolor ducimus placeat labore.,10,532,Ensalada templada de espinacas y verduritas,Ipsa repellendus optio dolorem quidem. Tenetur libero sit sapiente. Eius sapiente voluptates atque accusamus voluptas. Fugit eligendi dolorem fuga sunt corporis eveniet.,3687.72
53,"Saldivar, Valadez y Menchaca",Pasaje Hidalgo 418 734,+56934396088,Architecto modi dolor ducimus placeat labore.,10,533,Empedrat,Quod similique dignissimos quas aspernatur iste magni. Id quibusdam omnis inventore eligendi fugiat.,4863.18
53,"Saldivar, Valadez y Menchaca",Pasaje Hidalgo 418 734,+56934396088,Architecto modi dolor ducimus placeat labore.,10,534,Trucha con jamón,Deserunt veniam consectetur eaque. Perspiciatis illo excepturi voluptate suscipit numquam consequuntur. Sint similique voluptatem excepturi eos in maiores. Tempora autem nemo.,22671.17
53,"Saldivar, Valadez y Menchaca",Pasaje Hidalgo 418 734,+56934396088,Architecto modi dolor ducimus placeat labore.,10,535,Ensalada de calamares,Unde facere assumenda odio. Nobis voluptates occaecati dolore.,5708.29
53,"Saldivar, Valadez y Menchaca",Pasaje Hidalgo 418 734,+56934396088,Architecto modi dolor ducimus placeat labore.,10,536,Canelones de atún,Commodi aspernatur temporibus praesentium facilis autem porro pariatur. A molestias dolores esse culpa labore ex voluptatibus. Aut iure pariatur ullam repudiandae.,3614.66
53,"Saldivar, Valadez y Menchaca",Pasaje Hidalgo 418 734,+56934396088,Architecto modi dolor ducimus placeat labore.,10,537,Macarrones blitz,Occaecati dolorem minus atque voluptatem nemo incidunt. Hic sunt molestias animi. Deleniti neque recusandae fugiat.,20206.34
53,"Saldivar, Valadez y Menchaca",Pasaje Hidalgo 418 734,+56934396088,Architecto modi dolor ducimus placeat labore.,10,538,Arroz integral a la cantonesa,Iste sed expedita officia quia vero laborum. Molestiae eaque voluptatum adipisci. Dolorum ipsa perspiciatis tempora neque rem nesciunt pariatur.,24000.02
53,"Saldivar, Valadez y Menchaca",Pasaje Hidalgo 418 734,+56934396088,Architecto modi dolor ducimus placeat labore.,10,539,Ensalada de trigueros y atún fresco,Tenetur in excepturi adipisci numquam. Eos consequatur facilis quo voluptas quidem nobis. Aliquid neque eum quo quos quisquam.,9697.92
54,Despacho Becerra y Sanches,"Eje vial Sinaloa 373 Edif. 911 , Depto. 479",+56930203008,Repellat quis sapiente facilis amet aliquam. Beatae at officia ipsa repellendus pariatur. Reprehenderit nihil voluptatem sint.,10,540,Judías con chorizo,Quibusdam aliquam eaque amet. Laudantium harum odit nam quaerat.,6302.43
54,Despacho Becerra y Sanches,"Eje vial Sinaloa 373 Edif. 911 , Depto. 479",+56930203008,Repellat quis sapiente facilis amet aliquam. Beatae at officia ipsa repellendus pariatur. Reprehenderit nihil voluptatem sint.,10,541,Champiñones con puerros,Beatae magnam omnis ratione nihil necessitatibus. Et ex ex. Ullam officiis unde aliquam corrupti.,5261.82
54,Despacho Becerra y Sanches,"Eje vial Sinaloa 373 Edif. 911 , Depto. 479",+56930203008,Repellat quis sapiente facilis amet aliquam. Beatae at officia ipsa repellendus pariatur. Reprehenderit nihil voluptatem sint.,10,542,Ensalada de garbanzos con comino,Cum animi minima sapiente est. Dolorum totam fugiat odit repudiandae architecto. Corrupti ullam dolore aliquam blanditiis quasi.,19353.39
54,Despacho Becerra y Sanches,"Eje vial Sinaloa 373 Edif. 911 , Depto. 479",+56930203008,Repellat quis sapiente facilis amet aliquam. Beatae at officia ipsa repellendus pariatur. Reprehenderit nihil voluptatem sint.,10,543,Caballa al horno,Accusamus illo in ratione suscipit doloribus temporibus. Pariatur placeat id excepturi sequi. Maxime distinctio iusto cumque minima temporibus pariatur mollitia.,22769.67
54,Despacho Becerra y Sanches,"Eje vial Sinaloa 373 Edif. 911 , Depto. 479",+56930203008,Repellat quis sapiente facilis amet aliquam. Beatae at officia ipsa repellendus pariatur. Reprehenderit nihil voluptatem sint.,10,544,Cuscús con verduras,Fugiat dignissimos magnam fugiat quis tenetur iusto.,20365.59
54,Despacho Becerra y Sanches,"Eje vial Sinaloa 373 Edif. 911 , Depto. 479",+56930203008,Repellat quis sapiente facilis amet aliquam. Beatae at officia ipsa repellendus pariatur. Reprehenderit nihil voluptatem sint.,10,545,Dorada al horno,Quisquam suscipit quam quasi voluptas assumenda perspiciatis ullam. Placeat itaque est modi voluptates. Accusamus accusamus quae dolorum. Adipisci ut natus libero recusandae iusto.,11016.92
54,Despacho Becerra y Sanches,"Eje vial Sinaloa 373 Edif. 911 , Depto. 479",+56930203008,Repellat quis sapiente facilis amet aliquam. Beatae at officia ipsa repellendus pariatur. Reprehenderit nihil voluptatem sint.,10,546,Montaditos de lomo,Aliquid nulla eum unde. Placeat aspernatur facere natus. Repudiandae odit a doloremque minus.,23617.5
54,Despacho Becerra y Sanches,"Eje vial Sinaloa 373 Edif. 911 , Depto. 479",+56930203008,Repellat quis sapiente facilis amet aliquam. Beatae at officia ipsa repellendus pariatur. Reprehenderit nihil voluptatem sint.,10,547,"Ensalada de rúcula, queso y frutos secos",Atque autem laboriosam temporibus atque cupiditate. Quaerat quod omnis recusandae.,15103.12
54,Despacho Becerra y Sanches,"Eje vial Sinaloa 373 Edif. 911 , Depto. 479",+56930203008,Repellat quis sapiente facilis amet aliquam. Beatae at officia ipsa repellendus pariatur. Reprehenderit nihil voluptatem sint.,10,548,Fritada de bacalao y verduritas,Cumque blanditiis cum laboriosam earum quos. Ducimus debitis id non est.,18725.82
54,Despacho Becerra y Sanches,"Eje vial Sinaloa 373 Edif. 911 , Depto. 479",+56930203008,Repellat quis sapiente facilis amet aliquam. Beatae at officia ipsa repellendus pariatur. Reprehenderit nihil voluptatem sint.,10,549,Pochas en vinagreta,Repellat nam cupiditate incidunt provident. Provident ut inventore eum omnis cupiditate. Hic corporis fuga alias quo eaque exercitationem laboriosam. Officiis hic ad magnam dicta pariatur autem.,19044.12
55,Santiago-Bétancourt,Periférico Palomo 045 Interior 079,+56973647542,Aperiam quaerat nobis eveniet quia. Quae nihil neque facere iure aliquam optio.,11,550,Lentejas,Magni aspernatur perferendis voluptate ut eligendi natus. Non eveniet quibusdam nisi quidem suscipit. Nesciunt itaque eos suscipit. Assumenda velit dicta ut iusto corporis molestiae cum.,21998.45
55,Santiago-Bétancourt,Periférico Palomo 045 Interior 079,+56973647542,Aperiam quaerat nobis eveniet quia. Quae nihil neque facere iure aliquam optio.,11,551,Ensalada Simone,Voluptate impedit neque sint possimus aliquam. Nesciunt dolores provident repellat.,9524.2
55,Santiago-Bétancourt,Periférico Palomo 045 Interior 079,+56973647542,Aperiam quaerat nobis eveniet quia. Quae nihil neque facere iure aliquam optio.,11,552,Ensalada de queso de cabra con mermelada de frambuesa,Similique delectus asperiores. Quidem voluptates fugit voluptatibus molestiae laboriosam.,8445.82
55,Santiago-Bétancourt,Periférico Palomo 045 Interior 079,+56973647542,Aperiam quaerat nobis eveniet quia. Quae nihil neque facere iure aliquam optio.,11,553,Lenguado frito,Molestias aliquam soluta nostrum non possimus.,9606.77
55,Santiago-Bétancourt,Periférico Palomo 045 Interior 079,+56973647542,Aperiam quaerat nobis eveniet quia. Quae nihil neque facere iure aliquam optio.,11,554,Ensalada veraniega,Porro natus architecto accusamus nulla. Praesentium cumque sint veritatis delectus harum.,9784.93
55,Santiago-Bétancourt,Periférico Palomo 045 Interior 079,+56973647542,Aperiam quaerat nobis eveniet quia. Quae nihil neque facere iure aliquam optio.,11,555,Guisantes com jamon,Reprehenderit dolor cum quidem a earum optio. Accusamus blanditiis nihil veniam repudiandae aliquam. Fugit iure eaque.,5340.68
55,Santiago-Bétancourt,Periférico Palomo 045 Interior 079,+56973647542,Aperiam quaerat nobis eveniet quia. Quae nihil neque facere iure aliquam optio.,11,556,Huevos rellenos,Quasi itaque perspiciatis odit. Eveniet quibusdam adipisci. Quasi voluptatibus nesciunt aperiam nam labore.,20659.24
55,Santiago-Bétancourt,Periférico Palomo 045 Interior 079,+56973647542,Aperiam quaerat nobis eveniet quia. Quae nihil neque facere iure aliquam optio.,11,557,Ensalada griega,Dolores sapiente et. Ad laudantium amet ratione maxime.,10711.49
55,Santiago-Bétancourt,Periférico Palomo 045 Interior 079,+56973647542,Aperiam quaerat nobis eveniet quia. Quae nihil neque facere iure aliquam optio.,11,558,Bonito encebollado,Pariatur soluta tempore facere adipisci. Minima voluptatibus facere. Doloribus sint id quis voluptas.,10201.15
55,Santiago-Bétancourt,Periférico Palomo 045 Interior 079,+56973647542,Aperiam quaerat nobis eveniet quia. Quae nihil neque facere iure aliquam optio.,11,559,Fideos chinos con pollo y almendras,Perferendis magni maiores vero architecto facilis. Quod itaque maxime accusantium.,23897.46
